content_names,content_dates,content_hits,content_coms
13,2017-06-01 10:30:06,23,"어둠의 대나무숲 #231283번째 속삭임

ㄱㅎㅎㄱ 졸업반지 말이에요
저는 ㄱㅎㅎㄱ4학년 재학중이고 매년 졸업반지 값을 강제로 과에 냈어요
모든 ㄱㅎㅎㄱ분들은 아시겠지만 ""여러분도 졸업할때 받을건데 왜 안내세요? 이렇게 몇명 안내게 되면 졸업하는 선배님들 반지를 만들수가없어요"" 라는 말로 강제로 걷었고 끝까지 제가 돈을 안내자 개인톡까지와서 결국 돈을 냈던 기억이 있는데 이렇게 강제로 걷어간 저희 돈은 누가 보상해주나요? ㄱㅎㅎㄱ 학생회에서도 적절한 조치를 알아봐지 계속 저희한테 악습을 이어나가고싶냐는 말만 되풀이하시네요"
14,2017-06-01 10:00:06,1,"어둠의 대나무숲 #231282번째 속삭임

매주 화요일 글쓰기 수업때 왼편에 앉으시는 염색하신 ㅅㅎㅂㅈ학과 여자분 마우스 소리좀 신경써주세요. 

어둠의 대나무숲 #231281번째 속삭임

국문15 ㅁㅎㄹ씨! 코난에 나오는 하이바라 같으세요! 전 코난인데 저 어떠신가요?"
15,2017-05-31 20:07:56,0, 
16,2017-05-31 19:43:33,0, 
17,2017-05-27 14:46:06,5,"어둠의 대나무숲 #231280번째 속삭임

안녕하세요 참다가 도저히 아닌것같아서 글올립니다. 
ㅅㅁㅅㅅㅌㄱㅎ L씨 여자친구있는데 연락좀하지말아줄래요.. 자꾸 쓸데없는걸로연락하고 뭐 만날듯이말하시는데 그만하시죠. 어장도정도껏치세요.  여자친구도있던데.. 여자친구는 남친분이그러시는거모르시는것같아서 불쌍해요...;; 여자친구있으면 어자친구한테집중하고 다른여자그만넘봐요 ;;"
18,2017-05-27 14:16:06,10,"어둠의 대나무숲 #231279번째 속삭임

친군데 정말 친한 친구인데 예전엔 안그랬는데 어느새부턴가 그 친구가 읽씹이많아졌어요. 대화하다가 끊겨서보면 읽씹돼있고 항상말거는건 저고 읽씹도 대화몇번안했는데 끊겨요 왜이러죠? 만나면면또 잘 놀고 왜그런거죠?"
19,2017-05-27 13:31:06,37,"어둠의 대나무숲 #231278번째 속삭임

여기로 제보해야하나요.... 오늘 내리쪽으로 친구랑 나가는길에 작은 경비부스가 설치된걸 봤었고 그래도 빠른대응 한다는 생각했고 꼭 필요했던게 이제서야 설치됐다는 생각도 했습니다. 근데 경비아저씨께서 이게 왜 생겼는지 아냐며 물어보시고 저희에게 ""우리들만 힘들게 생겼네~"" 라고 하시는데 말투나 의도가 마치 이런거 없어도 괜찮은데 괜히 그런 사건이 터져서 우리만 고생한다는 식으로 느껴졌어요.. 평소에 예민한 사건에도 크게 예민하지 못한 저도 이 말을 듣자마자 당황해서 제대로 대답 못했는데 아저씨에게 꼭 말씀 드리고 싶네요.. 아저씨 딸이 그런일을 당했어도 그렇게 말씀 하실건지. 뭐때문에 경비일을 하시는진 모르겠지만 그게 원래 경비아저씨님들이 하셔야 하실 일이고 여태 없었던게 이상한거지 이제 생긴게 고생할일이 아니라고요. 말씀 꼭 드리고 싶네요.. 경비아저씨분들 밤늦게 고생하고 힘드실건 백번 이해하지만 그런 태도로 일하시는거라면 솔직히 안심되지도 않아요... 저는 통학이라 해지기 전에 올라가지만 안성에 남아 불안에 떨고 있을 학생들을 생각하니 아저씨의 말이 자꾸 생각나서 제보합니다."
20,2017-05-27 13:01:06,6,"어둠의 대나무숲 #231277번째 속삭임

중앙대 안성캠 탁구좋아하시고 잘치시는분 같이쳐요!!! 댓글남겨주시면 페메할께요!!!"
21,2017-05-27 12:31:06,13,"어둠의 대나무숲 #231276번째 속삭임

안녕하세요 이번 리베로배 축구대회 관련 제보입니다.
불만의 목소리가 많음에도 개선의 여지가 전혀 없어보여서 귀찮음을 무릅쓰고 제보합니다.
리베로측에서 이전에 올라왔던 제보들을 분명히 봤을텐데 해명도 없고 더 막장으로 운영을 하는데 이렇게 책임감없이 운영할거면 다음 대회부턴 진행 안하셨으면 좋겠네요.
경기진행 관련해서 에로사항이 생기는 점은 학생이니까 어느정도는 있을 수 있으니까 이해하는데 본인들 능력으로 충분히 할 수 있는 것들조차 안하려고 하니까 화가 나네요.
경기정보 입력도 안할거면 bepro는 왜 깔라고 하는거고 대회 진행중에 멋대로 규정을 바꾸겠다고 일방적으로 통보하는 의도는 뭔지 이해가 안되고 경기진행에 필요한 기본적인 준비들도 너무나 미흡하고.. 우리가 바라는 것들이 그렇게 힘든건가요?? 경기장에서 일하고 있는 리베로분들만 봐도 얼마나 대충하는지 보이는데 적어도 힘들어서 그런 것 같지는 않네요.
원래 26일 경기였는데 또 일방적으로 통보하고 경기날짜를 미루고 역시는 역시네요ㅋㅋ
직접가서 얘기하면 욕 나올것 같아서 최대한 삭히고 순화해서 제보합니다.
저희 팀에선 대회 그냥 포기하고 환불받자는 얘기가 나올 정도입니다.
해명할 생각도 없어보이고 반성할 생각도 없어보이는데 이번 대회가 끝나면 회계내역 1원까지 다 공개하시고 다음 대회는 꼭! 다른 동아리가 진행할 수 있게 인수인계 잘해주셨으면 좋겠습니다."
22,2017-05-27 12:16:06,3,"어둠의 대나무숲 #231275번째 속삭임

안녕하세요 타대 남학생입니다.
중대 영어교육과 13학번에 오랜 친구이자, 좋아하는 여학우가 있습니다.
이번학기를 끝으로 졸업한다고 하는데
졸업하고나면 더 이상 마주칠 기회가 없을 것 같습니다.

영어교육13 ㅅㅁㅈ
오래 전에 연락이 끊겼지만 저는 아직도 그 아이를 잊을 수 없습니다.
제가 어떻게 하면 연락을 해도 되는지 친구분에게 먼저 여쭙고 싶어서 올립니다.
제가 먼저 연락할 수 있는 상황이 아니라서,
만약 괜찮으시다면 친구분의 도움을 빌리고 싶습니다.
도와주세요."
23,2017-05-27 11:46:06,7,"어둠의 대나무숲 #231274번째 속삭임

누가 저한테 청월야화 우체국을 통해서 익명으로 편지를 준걸까요...? 편지 다음주 월요일부터 학생회관에서 받아가라고 한 저녁쯤에 문자가 와서 너무 당황.. .ㄷㄷ 진짜 아무리 생각해도 써줄 사람이 없는데 말이죠ㅠㅠ 엮인 사람도 없고 친구도 진심으로 자기가 아니라했는데..ㅠ 내용보다 누군지 궁금해죽겠습니다ㅠㅠㅠ익명으로 편지 써주신 분 나중에 따로 연락해서 자기라고 알려줬으면 엉엉ㅜㅜㅠ"
24,2017-05-27 11:01:06,47,"어둠의 대나무숲 #231273번째 속삭임

리베로 축구동아리

이번 대회 말도많고 탈도많은 총장배 대회 진행중이지만, 끝도 없이 실수가 발생하네요. 당장 내일이 시합인데, 경기장 대여하는데 실수가 있었다는게 납득이 되는 문제인지 모르겠네요. 
끝도 없는 잘못과 실수에 많은 팀들이, 800여명이 참여하는 대회가 이렇게 허술하게 준비된다는게 안타까움을 넘어서서 우리학교를 대표하는 중앙축구동아리라는게 의심스럽습니다.

어둠의 대나무숲 #231272번째 속삭임

현재 진행되고 있는 총장배의 주최 측에게 글 남깁니다. 주최 측 회장님은 댓글 달아주세요. 
1.명단 교체 통보에 대해서 말하겠습니다. 지금은 철회했지만 통보했던 부상자 및 고학번 불참으로 인한 인원 명단 교체를 허용한다고 하셨었는데, 제 상식선에서는 말이 되지 않는다고 생각하는 다른 분들은 어떠한 가요? 부상자 관리는 팀의 역할이고 부상자로 인한 인원 미달은 탈락이라고 저는 생각합니다. 축구가 단체종목이라 한두 명의 인원 교체는 가볍게 생각하시는 게 아니라면 이러한 통보는 할 수 없다고 생각합니다. 태권도에서 16강 진출 선수가 부상으로 인해 출전 불가 상태가 되면 다른 선수가 16강 대신 출전해도 됩니까? 아무리 단체종목이라도 축구 또한 한 명 한 명이 매우 소중하고 그로 인해 경기 결과가 달라질 수 있습니다. 축구도 다른 종목과 같은 스포츠고 규칙이 있습니다. 스포츠를 떠나서 저는 상식적으로 말도 안 된다고 생각합니다. 그리고 고학번이라는 이유로 예선 통과하자마자 다른 선수로 명단 교체를 하는 것 또한 이해가 안 됩니다. 예선 탈락 팀 중 분명 고학번이라는 이유로 16강부터 참여가 힘들 것 같아 대회를 참가하지 사람들은 있을 것입니다. 또한 그러한 선수들 중 팀의 핵심 선수도 있을 것입니다. 만약 핵심 선수의 불참으로 인한 전력 약화로 자신의 팀들이 예선 탈락했다고 생각하는 선수들의 입장에서는 굉장히 억울하겠네요. 무엇보다도 이미 지난 일을 말하는 이유는 이러한 사항을 의견을 묻지도 않고 통보를 하는 건……? 뭐죠? 현재 분위기로 보면 주최 측은 다른 팀 선수 관리보다 더 신경 쓸 일이 많은 거 같은데 그렇게 생각하시지 않나요?

2.참가비에 대해서 말하겠습니다. 팀당 참가비 16만 원씩 16*44면 704만 원입니다. 
충분히 여유 있는 돈이라고 생각합니다. 작년보다 4팀이나 더 참가하여 작년 대비 64만 원이 더 많은 셈이기도 하죠. 그런데 왜 팀 조끼부터 부심 깃발까지 부족한 게 왜 이렇게 많나요? 팀 조끼 개당 만 원이라 생각하고 36개 사도 36만 원입니다. 작년 대비 64만 원이나 많은데 왜 주변 모두가 작년보다 운영이 미흡하다고 생각하는 걸까요? 팀 조끼 부족한 것도 이해가 되지 않지만 그나마 있는 조끼를 안 들고 오는 이유는 무엇인가요? 듣기론 전 경기 팀의 땀 젖은 옷을 입은 팀도 있다고 들었습니다. 구장 대관비도 각 팀들도 해봐서 어느 정도 알 거라고 생각합니다. 특별한 이유가 없다면 대회 참가비 사용내역 확실하게 밝히는 게 좋을 거 같습니다. 특별한 이유가 있다면 최소한 그 이유라도 밝히기 부탁드립니다.

3.대화 주체 측의 태도에 대해서 말하겠습니다. 주최 측 사람의 지각으로 인해 경기가 늦게 진행되었는데 참가팀들의 전반전과 후반전 사이의 쉬는 시간을 줄이는 거는 타당하지 않다고 생각합니다. 주최 측이 늦은 거면 경기장 대관시간을 연장하던가 다른 방법으로 주최 측이 책임을 져야지 참가팀들에게 피해를 주는 게 맞나요? 또 시간 약속을 왜 그렇게 가볍게 여기는지 모르겠습니다. 참가팀들이 주최 측에서 정한 시간에 맞춰 저희의 일정을 조정하는 것이 당연한 것이나 똑같은 학생 입장에서 주최 측은 시간을 정확히 공지하고 갑작스러운 변경은 하지 않는 것이 예의하고 생각합니다. 조 추첨 시간 변경 그리고 무엇보다도 16강 경기장 대관이 안되었다는 것을 경기 전날 말하는 것은 말도 안 된다고 생각합니다. 그럼에도 불구하고 주최 측 페이지에 사과글이 하나도 없더군요. 

4.주최 측과 각팀들의 소통에 대해서 말하겠습니다. 각 팀의 팀원들은 회장 톡 방에 있는 팀의 주장을 통해 주최 측과 충분히 소통하고 있다고 생각합니다. 또 대회 운영에 대한 모든 불만에 대해서 답변을 하기 힘들다는 사실 또한 당연하게 생각합니다. 하지만 팀원 중 자신의 생각을 주장에게 말하기 힘든 경우가 존재할 수도 있고 현재 대회 운영에 대한 글은 어대숲에 단 2개 있습니다. 또 글에서는 주최 측의 답변을 요구하고 있으며 주최 측에서 그 글을 보지 못 했다곤 생각하지 않습니다. 그런데 왜 해명글 및 사과글이 하나도 없나요? 이러한 불만 사항이 많으면 일일이 답변해주기 힘든 사실은 아는데 올라온 불만 글이라곤 두 개인데 그거마저 답변을 안 하면 그냥 이렇게 넘어가겠지 생각하는 건가요? 아니면 무시하는 건가요? 좀 더 나은 대회 운영을 위해서는 피하기보다는 답변을 하시고 다른 의견을 들으며 소통하는 것이 중요하다고 생각합니다. 

5.심판에 대해서 말하겠습니다. 같은 조의 팀이 심판진을 보는 것은 말이 안 된다고 생각합니다. 다음 경기가 있는 사람한테 바로 직전 경기의 심판을 보라고 하는 것도 같은 조의 팀이 심판을 하기에 생기는 일이라고 생각합니다. 

마지막으로 재학 증명서, 학생증 확인뿐만 아니라 최종 결과 공지도 정확하게 할 필요가 있다고 생각합니다. 실제로 각팀의 득점 선수들이 다른 선수로 공지된 경우도 있는 걸로 알고 있습니다. 
갑작스럽게 써서 글이 좀 이상할 수도 있지만 저의 이번대회에 대해 드는 생각을 적어봤습니다. 혹시 다른 분들도 불만이 있으시면 남은 대회 개선을 위해 의견이나 생각을 말씀해주시면 좋겠습니다. 그럼 저는 이만 물러나겠습니다. 총총"
25,2017-05-27 10:31:06,7,"어둠의 대나무숲 #231271번째 속삭임

 시대는 변화한다. '중앙대 막말 교수' 그 다음을 준비하자

 아래는 지난 5월 11일 경향신문 기사<중앙대 교수 “세월호 학생들 무서워하며 죽은 게 아니라 휴대폰하고 있었다” 막말 수업>의 일부분이다. <중앙대 A 교수는 중앙대학교 한 교수가 강의 도중 “세월호 학생들 무서워하며 죽음 맞은 게 아니라 사실은 휴대폰하고 있었다”, “위안부 할머니들은 단돈 1억이라도 돈 받았을 거다”, “중국 여자들은 기(가) 세니까 사귀지마라” 등의 발언을 한 것으로 11일 확인됐다.>

 중앙대학교 막말 A교수는 학내에서 얼마나 구시대적 폐단이 남이 있는지를 보여주는 하나의 사례에 불과하다. 교수의 권위라는 이름으로 자행되는 차별과 혐오, 반교육적 행위와 크고 작은 범죄 행위 모두 청산하지 못한 대학문화의 일부분이다. 우리 사회는 빠르게 변화하고 있다. 우리는 어떠한 사회적 약자의 권리도 배제당하지 않기를 바란다. 국민들은 더 많이 주체로서 삶을 살길 바라며 부당함에 목소리 내고 빼앗길 권리를 되찾길 바라고 있다. 

 지난 대선의 과정에서 보았던 민주주의에 대한 열망은 이곳 중앙대학교에서도 동일하게 달아오르고 있다. 하지만 여전히 중앙대 막말 A교수로 대표되는 반 인권적 행위가 남아 있는 것이 사실이다. 일련의 사건은 A교수의 사과로 마무리 되어 가는 것처럼 보이지만 그렇지 않다. 학내에 이와 유사한 문제들이 즐비하고 있음을 또 다뤄지지 않고 있음을 많은 학우들이 공감하리라 생각한다. 학우들에게 폭력을 사용하는 교수, 갖은 희롱과 추행을 권리로 여기는 교수. 반 교육적 국정교과서 집필진 교수까지. 학내의 모든 문제가 교수의 문제로 출발하는 것은 아니지만 이번 사건을 계기로 우리가 당연하게 여겨왔던 부당함을 환기할 수 있기를 바란다.

 이번 사건은 교수의 권위가 어떻게 폭력으로 쉽게 이어질 수 있는지를 보여준다. 권위가 닫힌 공간에서 작용할 때 제재할 수단을 상실하게 된다. 우리가 듣는 강의가 교수와 학생 사이에서 닫힌 관계라고 느끼는 순간 우리는 폭력에 쉽게 노출 당하게 된다. 따라서 모든 학우들의 권리를 보장할 책임이 있는 학교 본부와 총학생회에게 다음을 요구한다.

-  학교 본부는 이번 일을 하나의 사건으로만 볼 수 없으니 모든 강의의 재발방지책을 마련하라.

- 총학생회는 강의에서 발생하는 학우들의 어려움을 반영할 창구를 마련하라.

 이 땅의 평화를, 일본군'위안부' 문제 해결을 위한 중앙대 평화나비 일동."
26,2017-05-26 19:31:06,3,"어둠의 대나무숲 #231270번째 속삭임

여친 있는 남자랑 자는 제 친구, 아 친구라는 말이 아깝네요. 그 동안 있던 정 싹다 떨어졌지만 그래도 친구라고 계속 이해해주려 했던 제가 병신이네요.... 더러워서 말할 가치 엑스지만 너무 답답해서 씁니다. 그 뒤로도 정신을 안차리는 거 같아 짜증나고 걍 한대 치고싶어요 더러운...시-발 너 존나더러워 알아?ㅎㅎ"
27,2017-05-26 19:01:06,4,"어둠의 대나무숲 #231269번째 속삭임

재능 있고 그 재능 이상으로 노력해서 잘 되는 학우를 보면 축하해줘야 하는데 열등감에 사로잡혀서 정신을 못차리겠어요... 이미 자기 할 일을 찾다못해 성취해나가고 있는 걸 보면 내 자신이 너무 한심하고 초라하면서도 목표를 이뤄가는 다른 사람을 보면 미칠듯이 부럽고 질투나요. 동시에 나는 어떻게 앞길을 헤쳐나갈지 막막해지고 아무것도 이루지 못한 내 상태가 절망스럽고 앞으로도 아무것도 하지 못할 것 같아요. 자꾸 다른 사람만 보면서 비교하고 좌절하지 말고 마이웨이해야 하는데 그게 너무 힘들어요. 하다못해 노력이라도 하면 좋겠는데 전 재능도 없고 노력도 안하고 불평만 해요. 다른 사람이랑 계속 비교하고 속으로 그사람 애써 깎아내리려고 하지만 어느 모로 봐도 나보다 나은 사람이고 어떻게 꼬투리를 잡든 대단해서 막 위축되고 그러네요... 못된 심보인 거 아니까 어디 가서 말도 못하고ㅜㅜㅜ 괜히 이런 생각하는 나 자신이 세상 찌질해보여서 또다시 자괴감들고 ... 사실 열등감에 시달리는 내가 세상에서 제일 못나보이고 싫어요 나 자신을 사랑하려고 해도 예뻐보이는 구석이 없네요 다른사람 떡만 쳐다보고 내 떡은 식었다고, 작다고, 맛이 없다고 버리고서는 나중에 후회하고... 작은 것에 감사하려고 하지만 내가 바라는 그 이상의 것을 이미 이뤄버린 사람을 보면 우울해지는 건 어쩔 수 없는 걸까요"
28,2017-05-26 18:31:06,0,"어둠의 대나무숲 #231268번째 속삭임

대-하!
안녕하세요~ 휴학하다 복학한 헌내기입니다!! 경경관 앞에서 진짜 제 이상형인 분을 봐서요.
휴학하기전 새내기시절에 법학관근처에서 몇번 보고 잊고있었는데.경경관에서 나오시는거 보니까 상경계열인거 같아요!!! 암튼 친구들이 영영? 연영? 여영? 여엉? 연형??? 이라고 부르는 것 같았는데 확실히는 뭐라고 부르는지 못들었네요.... (연영과라서 연영이라고 부른건지???)혹시 그런 이름 있으면....아니면 친구 그렇게 부르시는분 있으면...혹시 여자친구라도 있으신지 너무너무궁금하네요! 페북하시면 댓글 남겨주세요!! 맞으면 제가 개인적으로 페메하겠습니다!
+단정?한 머리에 팔자걸음이었는데

어둠의 대나무숲 #231267번째 속삭임

중대촌 안주도 싸고 알바생도 
잘생기고 좋군요

어둠의 대나무숲 #231266번째 속삭임

오늘 점심에 310관에서 프린트하면서 본 여성분이 있는데요.. 너무 제 스타일이시고 청순하셔서 정말 용기내서 마음을 가다듬고 번호를 여쭐려고 타이밍을 잡고 있었는데.. 복사실 문을 나서자마자 전화를 하시는거에요ㅠㅠ 그리고나서는 바로 교수님처럼 보이는 분과 만나서 식사를 하시더라구요.. 도저히 틈이 안나서 번호를 결국 못 여쭤봤는데.. 너무너무 제 스타일이시고 너무 아쉬워서 여기에다가나마 한풀이겸 지푸라기라도 잡는 심정으로 적어봅니다... 이 글 보시면 꼭 댓글이라도 해주세요ㅠㅠ이 분 친구분이라도.. 꼭 밥이라도 한 끼 하고 싶습니다!!!"
29,2017-05-26 18:01:06,1,"어둠의 대나무숲 #231265번째 속삭임

ㄱㅎㅎㄱ학생회 
명찰을 왜 의무적으로 구매해야 하죠? 이미 산 사람들을 위해서 수요도 조사라도 해야하는 거 아닌가요?

어둠의 대나무숲 #231264번째 속삭임

15일 경경-법학 앞에서 주점하신 'RUS KITCHEN' 분들! 홍보물 자체수거하겠다고 써놓고 왜 열흘 넘게 안하시나요?? 자기가 한일은 끝까지 책임집시다!"
30,2017-05-26 17:31:06,5,"어둠의 대나무숲 #231262번째 속삭임

수업시간에 학생의 발표/질문에 대해 교수님이 0.8점, 1.5점, 2점을 주겠습니다 하는 게 불편해요 더 이상한 건 이거에 대해 불편해 하는 게 나만 그런 것 같다는 거에요 그리고 그렇게 몇 번 교수님이 하니 애들이 발표를 열심히 해서 더 웃픕니다 물론 학생들이 발표를 많이 하도록 동기 부여하는 의도였겠지만 내 질문이, 내가 알고 싶어하는 것이 교수님한테는 고작 0.5점 짜리의 질문이었구나 이런 생각이 들지 않을까요? 저의 피드백 이후 그에 상응하는 점수를 주겠습니다 하시는데 제 피드백 의미를 잘 이해하셨다면 이런 말씀을 할 수 없다고 생각이 들어요 제가 흔히 말하는 예민충인가요?"
31,2017-05-26 16:46:06,5,"어둠의 대나무숲 #231261번째 속삭임

광보 17 ㅈㅈㅇ씨 너무 예쁘세요 목소리도 예쁘심! 결혼합시다

어둠의 대나무숲 #231260번째 속삭임

항상 응원하고 있어요 전애인 분 때문에 많이힘들었던거 알아요 계속 응원할게요 술담배 많이하지말구요 욕은해도되니까 이쁜모습만 보여주려고 노력안해도 되요( 전애인 분은 한번만나뵙고 싶군요 ㅎ )연락자주안해도 되니까 연락 끊지 마시고요! 기공 재학생분들 힘내세요. ㅅㅇ씨 사모합니다."
32,2017-05-26 16:20:07,0,분실물2
33,2017-05-26 16:16:06,1,"어둠의 대나무숲 #231259번째 속삭임

계절때 홍소인 교수님 영화미학과 감상 들을려고 생각중인데 이 수업 어때요 ?? 들어보신 분들 후기좀 남겨주세염 ㅎㅎ

어둠의 대나무숲 #231258번째 속삭임

혹시 다음 학기 프랑스 파리 novancia 대학으로 교환학생 가시는 분 있으신가요? 아니면 파리로 교환학생 가시는분ㅠㅠ있으시면 댓글 남겨주세요"
