content_names,content_dates,content_hits,content_coms 
57,2017-05-21 17:00:44,66,"#1038번째쪽지 <1cm 성장 중이야.>
from. '곰순이'

""작년 이맘때쯤 헤어졌잖아 우리.
나 있지 너랑 사귈 때는 몰랐는데 헤어지고보니 너 정말 아닌 남자였더라.
그리고 나는 멍청하다싶을 정도로 너를 많이 사랑했더라.
나는 장거리를 하는 600일동안 고삼생인 너가 걱정할까봐 수업끝나면 항상 집에 가고 6시 안에는 무조건 집에 들어가고 구미가는 기차비 모으려고 점심도 못 먹고 친구들도 못 만나도 그냥 좋았어 행복했어.
1년내내 항상 1달에 1번씩 새벽에 일어나 6시 기차타고 내려가도 안 힘들었고 내려가는 동안 너무 설레여서 잠도 안 왔어.
나 그렇게 너의 고3을 기다리고 내 새내기를 보냈어.
나는 너가 광주에 있는 대학을 가서 너무 슬펐어.
내 새내기 시절,아니 내가 고3때 장거리 처음 시작할 때부터 너를 기다렸거든.
같이 대학생활은 못 해도 서울 살면서 너를 지금보단 자주 볼 수 있을꺼라 기대했어.
어찌 되었든 너는 광주로 가게 되었어.
우리 둘 다 대학생이니까 장거리여도 고등학생 때보다는 자주 만날 수 있을꺼라 생각했는데 내 착각이더라.
입학하기 전부터 나보다 학교가 먼저였고 학교 행사가 너한테는 더 큰 의미가 되어있더라고.
너 나한테 상대방이 하지 말라고 하는 것 안 해주는 것이 예의라고 말했잖아.
그래서 그 말 듣고 미안해서 새내기일 때 대외활동 하나도 안 했잖아.
나는 나만큼은 아니였어도 너도 나에게 신경을 써주길 바랬어.
적어도 동아리 3개를 들고 일주일에 4번을 새벽까지 술을 마시고 2시간에 1번 카톡해주면서 있는 생색 없는 생색 다 내고 여자얘들이 고백한 이야기,꼬리친 이야기하면서 여자 이야기하는 것을 원하지 않았어.
내가 불안해한다고 화를 낸다고 지쳐하는 것이 아니라 불안해하지 않게 해주길 바랬어.
아니 적어도 나보다 동아리가 더 중요하다는 소리는 듣고 싶지 않았어.
적어도 싸우고난 후 전 여친이 버스끊겼다고 걸어가고 있다고 불쌍해서 집에 재웠다는 말은 안 해주길 바랬어.
사귈 때는 몰랐는데 헤어지고난 후 너는 진짜 별로였더라.
역시 똥차에서 내려야 똥차인지 아나봐.
나 있지 눈도 하고 턱도 깎고 돌려서 엄청 예뻐졌어.
너 친구가 나보고 펜타곤이라는 소리했다는 말듣고 너한테 여친 못 생겼다는 소리 안 듣게 하려고 목숨 걸고 9시간동안 수술했어.
1달동안 밥을 못 먹고 죽만 먹었어.
1주일동안은 잠을 못 잤어.
나 그렇거 죽을 고비 넘기면서 있는 고생 없는 고생 다 했어.
나 그렇게 양악 수술했고 너한테 좋은 여자친구가 되기 위해 노력했어.
근데 너 진짜 나한테 너무했어.
나도 우리 집 귀한 딸이였더라고.
너가 지금 만나는 여친도 남의 집 귀한 자식이야.
여친이 웃게 너가 잘해줘.
적어도 예전의 나처럼은 만들지 마.
너한테 미련이 남아있지는 않아.
얼굴을 보고싶지도 않고.
나는 내가 얼머나 성장하고 과거에 널 좋아했는지 말하고 새로운 시작을 위해 마침표를 찍는 말이야.
문자로 600일을 정리한 너는 작년에 마침표를 찍었겠지만 내가 어떻게 변했고 어떤 여자였는지 말해주고 싶어서.
나 너랑 헤어지고 모든 다 할 수 있는 여자가 되어있더라고.
이제 어떤 남자를 만나든 감당할 수 있고 어떤 직업을 택하든 할 수 있는 패기가 생겼어.
너가 아니면 지금의 나는 없을꺼야.
지금처럼 내 자신을 아끼는 법을 몰랐겠지.
나 지금 너무 행복해.
요즘 처음으로 내가 어떤 사람인지 구체적으로 알아가는 중이거든.
너도 잘 지내고 행복한 편하지 말고 행복해.""

에디터 #쩨리"
58,2017-05-21 16:03:51,1,"내친구가 훈남훈녀라면? 내가 훈남 훈녀라면?
* 훈남훈녀 제보 https://goo.gl/q4DDyi

★ 전대숲에서 새로 페이지를 오픈합니다.
전국에 훈남훈녀가 있다면 소개해주세요!!
내친구/지인 정말 대박이다 OK
본인이 소개팅을 받고 싶어도 OK

* 전훈연 - 전국 훈남훈녀들은 연애를 하지
https://www.facebook.com/tingvill/"
59,2017-05-21 11:51:06,131,"#1034-1쪽지 #한양대학교 토로로님

여자분들 이거 실화임? 화장실
진심궁금해서요.."
60,2017-05-21 11:18:58,95,"여러분! 혹시 잠을 자는거 즐기는분들 있나요? 정말 순수학 ㅔ어딘가 아느한곳에 누워서 눈을 붙이고 자는거요!

전대숲도 자는거 좋아합니다. 하악하악"
61,2017-05-20 19:00:21,3,"#1028번째쪽지 <가슴과 등 여드름이 고민입니다>
from. '쭈우쭈우'

""안녕하세요! 궁금한게 있는데요ㅠㅠ
남자들은 관계할 때 몸에 여드름이랑 흉터  많으면
정떨어지고 극혐인가요..? 제가 봐도 극혐이긴 해요ㅜ""

에디터 #쩨리"
62,2017-05-19 22:03:29,11,"이래도 안들어오실랍니까
국내최초 대학생 학교 통합 익명게시판 좌표.

https://u3ee8.app.goo.gl/vQaV

너네 학교 게시판도 곧 오픈"
63,2017-05-19 12:00:03,115,"#1007번째쪽지 <나도 밤늦게까지 놀고 싶어요>
from. #동국대학교 '뿜뿜뿜뿌움'

""부모님이 보수적이신 스무살새내기(여자)입니다. 제 글좀 읽어주세요ㅜ 
저는 중고딩때 피씨방한번 안 가봤어요.. 부모님이 싫어하시기도 했지만(동생은 게임을 하거든요. 그때마다 싫어하세요) 저도 게임에 관심이 없었어요. 집순이라 주말에도 집에 있는게 좋았구여
근데 스무살이되고선 친구들이랑 공강때 피방도 가고 술도 까고 그러다보니, 아 이게 사람사는건가 싶었어요.  자유로웠죠. 근데 문제는 다른친구들에겐 당연한 이 자유를 저는 부모님 몰래 누린다는 겁니다. 
저번에 한번 술마시느라 밤 11시 조금 넘어서 집에 들어갔는데 정말 많이 혼났어요. 늦게까지 술마시냐고, 공부 할게 많지 않냐 이런식으로요. 말을 안하고 늦은것도 아니예요. 친규들이랑 술마신다 늦을 것 같다고 연락도 드렸거든요. 그날이 술자리 항상 거절하다가 처음 마신 날이었어요.
제가 부모님에게 지는 것도 맞아요. 감히 말다툼할 생각을 못해요. 
사정때문에 다른 학생에 비해 따로 공부할게 많아요. 근데 이건 다같은 처진데 부모님은 동기들이 공부를 안하는거라고 생각하세요.
다음주에 학교축제라 주점에서 술마시면 다들 늦고 밤도 새고 외박할텐데.. 전 꿈도 못꾸겠죠..?  저같은 학우분들이 계신가요? 어떻게 극복하셨나요. 설득할 방법은 없을까요..? 너무 고민입니다...
+저번에 엄마랑 대화를 해봤어요. 일주일에 2번 통금 11시로 정하면 안되냐고 했더니 뭔 일주일에 2번이나 노냐. 11시가 제정신이냐는 소리 들었어요..ㅠ그러고 그 일에 대해 언급을 안 하세요.""

에디터 #쩨리"
64,2017-05-18 17:00:00,8,"#997번째쪽지 <제가 이상한건가요>

학교 축제날 친구 두 명과 함께 만났어요. 
함께 중학교를 다니며 미친듯이 친하게 지낸 친구들이에요.
그 중 한 친구의 대학축제에서 만나기로 한 거였어요. 이 친구를 a라고 할게요.
친구들과 대학 부스에서 2시간정도 술자리를 갖고 다른 부스에서 2차를 하기로 했어요.
그동안 할 얘기도 많아서 수다도 많이떨고 한탄도 하고 이야기가 끊기지 않았어요. 
그러다가 다른 친구가 술에 취했고 a와 저는 조금 알딸딸한 상태였어요. 
근데 그때 a가 갑자기 카톡을 보더니 어쩔줄 모르는 표정으로 먼저 가봐도 되냐는거에요.
갑자기 뭔가 했더니 좋아하는 사람이 학교에 왔다면서 만나러 가야겠다네요.
근데 다른 한 친구가 맛이 간 건 아니지만 조금 부축을 해줘야하는 상태였어요. 그리고 오랜만에 만난 만큼 더 같이 있고싶었는데...축제 때 같이 있기로 약속까지 한 상태로 만났었어요.
그래서 그 사람 다음에 만나면 안되냐고 물어봤더니 지금 보러가겠다고 짐까지 다 챙긴 상태로 말하더군요.
결국 가버리긴 했는데 속상하더라고요. 그 사람은 걔 학교에서 가까이에 사는 사람이었고...저는 꼭 약속을 하고 시간을
비워야 a랑 만남이 가능했거든요. 또 작년 축제때도 저랑 다른 친구랑 놀다가 남친왔다고 가버렸었는데...
이해를 해보려고 했는데 기분 상하는 건 어쩔 수 없네요. 제 지금 감정이 이상한건가요? 이해를 해줘야하는 부분인가요?

에디터 #데이빗"
65,2017-05-18 15:30:00,30,"#1000번째쪽지 <외로워요>
#숙명여자대학교 '익룡님'
저는 예쁘장하고 성격도 좋고 자취도 하는 여대생인데 남자친구가 왜 안생길까요
예쁘장하기만 하고 예쁘지 않아서일까요
알겠어요...
저도 알아요...안다구요
익룡이요 끼아악!

에디터 #데이빗"
66,2017-05-18 15:00:00,226,"#991번째쪽지 <내 남자친구에게>

안녕. 나는 아까 잔다고 했지만, 이런저런 생각에 밤을 꼴딱 새웠어. 우리 내일이면 벌써 만난지 4년 되는 날이야, 대단하지 그치. 작년 오늘은 너가 군대에 있었는데. 이번엔 아니네. 신기하다.
근데 나 요즘 많이 외롭다? 이건 몰랐겠지. 남자친구가 있는데 외로울 수 있다는거 이해가 안됐었는데 요즘 정말 그렇네.
정말 나밖에 모르고 나 아니면 안되었던 너라서 그런지 .. 요즘 참 힘든 거 같아. 
너가 겨울에 전역하고, 나는 네 전역 몇달 전부터, 아니 너가 군대에 들어간 그 순간부터, 너랑 하고 싶은 일을 메모장 빼곡하게 적으면서 누구보다 간절히 기다렸어. 
군대에서 나와 비교도 할 수 없을만큼 답답하고, 힘들고, 외롭고, 괴로울 너란걸 알기에 2년동안 우울한 날들이 있어도 나 힘들다는 말 한마디 하기가 정말 어렵더라. 착한 너가 걱정할까봐. 주중에 공부하고 알바하느라 바빠서 주말에는 맘 놓고 늦잠자고 싶어도, 면회 가는 날이면 이상하게 한시간도 더 일찍 눈이 떠지더라. 그렇게 잠 많은 나인데 말이야. 
방학 땐 일주일 넘게 집에서 안나가도 잘 지낼 만큼 집을 좋아하는 내가, 네 휴가 때마다 하루도 빠짐없이 아침에 나가서 자정이 넘어서야 집에 들어오는 나를 보면서, 참 나는 널 좋아하는구나 싶더라.
군대에 갔을 때 주변에서 일말상초다, 아니 공군은 산말병초다... 하는 쓸데없는 말을 해도 흔들리지 않고 우린 서로 좋아하고 변함없이 사랑했잖아. 그치.
그래서인지 더욱 너가 제대하고 나서의 날들이 기다려졌던 것 같아. 너랑 손잡고 학교를 다시 다닐 수 있구나 하는 생각에.
제대하던 날, 너에게 받은 꽃다발은 잘 말려서 아직도 내 방에 걸려 있어. 너가 준 신발도 매일매일 신고 있는거 알아? 제대하고 그 한달은 정말 꿈같았는데. 
근데 그 이후 방학 내내 친구들과 유럽여행 한다며, 시차 때문에 연락하기 힘들까봐 꼭두새벽까지 안자고 기다리는 나였는데 너는 그 한달 내내 통화 한번을 안하더라. 그래, 얼마만에 자유롭게 하는 여행인데. 하고 나는 이해했어 그럴수밖에 없었어. 그래도 너랑 이제 학교 다닐 수 있으니까 너무 설렜어.
근데, 복학해서는 나랑 교양 수업 하나도 같이 안들어주더라. 그래. 관심사가 다르니까 그럴 수 있다 생각했어. 근데 운동을 정말 좋아하는 너의 시간표에 체육 수업 하나 끼워주는 것조차 힘든 일이었을까. 그래도 이해했어. 
그리고 예전엔 관심도 없던 봉사 동아리와, 수많은 대외활동에 치여 바쁘고, 나랑은 학식 한번 먹기 힘들정도로 새내기들, 후배들, 동아리 사람들과 끊임없이 밥약을 잡고 술약을 잡더라? 정말 너무 슬펐는데, 그래도 꾹 참을 수 밖에 없었어. 내가 괜히 널 숨막히게 만들까봐. 너의 사회활동에 걸림돌이 되고 싶지는 않았어. 2년동안 힘들었으니까.. 하면서 계속 참게 됐어.
근데 있지, 우리 내일 4주년이잖아. 내일은 같이 시간 보내주면 안됐던 거니? 아님 기억을 못하는 거니.. 동아리 사람들이랑 술 먹는거 안 가면 안되는거야? 내가 그 동아리가 아니라서 그 술자리의 중요성을 잘 몰라서 그러는거니?.. 
자정이 지나서 4주년 축하해 라는 나의 카톡에 답장도 없이 정신없이 친구들과 게임하고 있는 너를 보며, 정말 나는 많은 생각이 들더라. 그래서 잔다고 해버렸어. 근데 아직도 너는 읽지 않았네..
있잖아, 흔히들 보상심리라고 하지. 그런거 나도 있긴 한가봐. 나랑 1분이라도 더 같이 있어주면 좋겠고, 있어주진 못하더라도 같이 있고싶다는 마음이라도 보여주면 좋겠다는 생각이 들었어. 지나가다 갑자기 꽃 한송이 사다주는 너의 모습이 보고싶었고, 가끔씩 따뜻한 편지 한장 쥐어주는 너의 모습이 그리웠어. 근데 어느 선물보다 어느 편지보다 그리운건 너의 시간인데, 너의 시간은 이제 나에겐 많이 주어지지 않는 것 같네. 
너의 삶 속엔 이제 내 자리는 별로 없는 것 같아. 
정말 너를 많이 좋아하지만, 그리고 아직 너도 나를 좋아하는 거 같지만, 우리 이제 그만할 때가 온것 같아.
그동안 나를 많이 사랑해줘서 고맙다.

에디터 #데이빗"
67,2017-05-17 22:57:49,11,와 내스타일..
68,2017-05-17 19:00:07,49,"#986번째쪽지 <흠>
from. #성균관대학교 '참고참는중'

아 진짜ㄱㅋㅋ있잖아요 친한 언니가 있는데요 다좋은데 너무 아는척 현명한 척 옳은 척을 해요ㅋㅋㅋ말투나 행동에서 그 자기가 더 높다?라고 생각하는게 보여요 내가 어리다고 되게 만만하게 생각하는건가?ㅋㄱㄲ아님 판단력 부족한 애로 생각하는건가? 진짜 짜증나네요 자제좀ㅋㅋㄱㅋ언니도 눈치없고 왜저러지 할때 있어ㄱㅋㅋㅋ날 친하다고 생각하면 그만큼 잘해줘 난 언니가 제일 친한 동기가 아니거든

에디터 #쩨리"
69,2017-05-17 18:00:44,12,"#985번째쪽지 <서로에게 상처만 주었던 사람에게>
from. #동국대학교 '바보'

""안녕 잘 지내니? 우리 대학교 가서 결국엔 멀어졌잖아.. 난 너랑 헤어지고 정말 밑바닥을 맛봤어... 난 너가 그런 얘인지도 몰랐고 내가 이렇게까지 비참해졌다는 게 신기해. 솔직히 첨엔 너가 잘되길 빌고 난 못되더라도 너는 좋은 사람 만나고 좋은 직장 얻어서 상처없이 좋은 삶 살았으면 좋겠단 생각을 했지만 너랑 한바탕 하고난 뒤는 정말 너가 싫었어 그런데도 3일 딱 3일만 지나니까 다시 그 맘이 돌아오더라 정말 밑바닥을 봤는데도 말이야.. 나 정말 호구같지..? 그리고 나 너랑 헤어지고 너가 그렇게 싫어하던 담배도 피고 있다? 너가 싫어하던 행동들을 일부러 하고 너가 좋아하던 것들은 내가 싫어하는 것이 되어버렸어... 그런데 나 아직 너 좋아하는 거 같다... 너가 날 그렇게 싫어하고 그렇게 밑바닥구경을 해줬는데도 말이야... 가만히 있으면 너가 생각나고 cc를 보아도 너가 생각나. 여자랑
같이 있으면 또 너가 생각나서 여자에게 말도 못 걸겠어.. 나중엔 결혼은 어떻게 할련지... 이렇게 너 생각이 날 때마다 담배를 연거푸 몇 대씩 태우는데 이런 망가지는 내 모습은 넌 알고 있을까...? 내 몸이 망가지는 게 너무 잘 보이더라...그래서 나는 담배를 끊을라고 해. 너가 생각나도 그게 추억이라 여기며...솔직히 2달이나 지난 오늘도 널 생각하면 너무 그리워서 눈물이 나온다... 참 바보같지? 고등학교 친구들과 어색해졌다는 너 소식듣고 너무 안타까워 걱정하고 있고 현재 남자친구가 정상적인 사람인지 또 너의 마음에 상처를 남기는 건 아닌지 너무 걱정돼.... 그러니까 전여자친구야!! 새로운 남자친구 만났으니까 그 사람에게선 너가 상처받지 말고 부디 예쁘고 마음도 순수한 상태로 행복한 너만의 삶 살았으면 좋겠다!! 멀리서라도 응원할게!! 언젠가 얼굴이라도 볼 수 있는 날이 오겠지...? 그런 날이 왔으면 좋겠다..

p.s 만약 지금 남자친구랑 깨지게 된다면 당분간은 솔로로 지내봐.. 넌 항상 깨지면 근처에 적당한 사람 잡아서 사겼잖아.. 그렇지만 솔로생활을 하다보니 처음엔 더 힘들어도 결국 나의 문제점을 찾게 되고 반성하게 되며 사랑에 대해 더 성숙해지는 것 같더라...""

에디터 #쩨리"
70,2017-05-16 21:30:18,3,"#974번째쪽지 <나랑 함께인게 싫은건가>
from. #고려대학교 '초승달'

""맘 속에 그리던 아니 어쩌면 이미 그려진 그림의 주인공을 찾고있었다
그게 하필 오빠였고 아직 난 그 그림을 찢어내지 못한 채 내 맘속 한켠에 묻어두었다.
함께 산책을 하는 모습이기도했고 가만히 벤치에 앉아 이야기를 나누는 모습이기도했고 밤 하늘의 별을 헤며 가운데로 뿅 올리온 초승달에 사랑한다 외치는 모습이기도했다.
근데 오빠는 그 그림의 주인공이 너무나도 거북했나 보더라
연락을 해도 시큰둥했고 뚝뚝 끊어지는 대화의 연속이었고 내가 놓으면 놓아질 그런 사이, 그런 대화였다.
항상 나만 궁금했고 나만 걱정했고 나만 응원했다.
그냥 썩어빠진 동아줄같은 우리 사이에 회의감이 들었다.
그래서 놓아보려고 노력도 했는데 나한테 오빠는 고작 그런사람이 아니었기 때문에 나는 쉽사리 썩은 동아줄에 새끼줄을 꿰던걸 멈출 수 없었다.
오빠는 나를 어떻게 생각할지 어떻게 기억할지 모르겠지만 아직까지 나에게 오빠란 사람은 그 그림 속에서 함께이고싶은 그런 사람이다.
혹시라도 맘이 변한다면 와주라 언제든 나는 오빠와 함께 그림처럼 걸을 준비가 되어있으니까""

에디터 #쩨리"
71,2017-05-16 15:00:10,27,"#962번째쪽지 <고민 겸 질문이 있어요>
from. 'ㅇ'

""같은 과 오빠가 여자친구가 있는데 저를 너무 잘챙겨줘요. 가끔 밤에 산책하자고 하기도 하고, 제가 편하다며 전화도 종종하고 카톡도 와요. 여자친구 있는데 저한테 이러면 안되는거 아닌가요.. 워낙 후배들 여자남자 상관없이 잘 챙겨주고 그러긴한데 제가 예민한걸까요?  
저희 과 사람 중 대부분은 그 오빠가 여자친구가 있다는걸 알고있어요(여친분은 저희학교 아니에요) 그 오빠는 내년에 학회장을 할 정도로 인기도많고 친한사람도 많아요. 하지만 저는 과 사람들이랑 거리두고 잘 안놀려고 하고 그런 스타일이에요. 
그런 제가 종종 그 오빠랑 산책하거나 학교에서 얘기하거나 그러면 과 사람들이 """"쟤는 왜 저 오빠랑 친하지? 저 오빠는 여친도 있는데 왜 쟤랑 둘이 저렇게 만나지?"""" 라고 생각하고 의심할까봐 걱정돼요. 
제가 여자친구였으면 정말 기분나쁠것 같아서 자꾸 신경 쓰여요. 제가 이상한건가요... 저는 어떻게 해야할까요ㅠ""

에디터 #쩨리"
72,2017-05-16 12:09:17,0,"전대숲에서 새로운 페북페이지를 만듭니다!(매니저 모집!!)
https://www.facebook.com/snuhunhun/?fref=ts   <---- 이런거+ 추가 연애 컨텐츠, 이야기 입니다.

SNS, 커뮤니티 운영 경험자나 원하시는분은 신청해주세요!! 
(마케팅 관심자 굿굿)
'팅팅팅- 미팅과 연애상담 빌리지' 은 미팅/소개팅등 건전한 이성의 만남을 응원합니다.
연애 정보 및 상담신청등 다양한 정보를 포함하는 페이지가 될거에요 ^^
현재 계획하고 있는 프로그램/컨텐츠
- 미팅/ 소개팅 요청의 글 : 오픈 챗팅이나 카톡등으로 소개
- Today Member : 요청 글중에 투데이 멤버 선정/ 소개
- 연애 상담 컨텐츠 : 연애 상담 숲

매니저는 '팅팅팅'을 운영하는 유저들의 리더!입니다.
다양한 컨텐츠와 프로그램이 진행될 팅팅팅 페이스북 페이지에서 페이지대장 '데이빗'을 도와 팅팅팅을 운영해나갑니다. 팅팅팅 매니저는 다양한 유저들의 연애관련 상담과, 미팅/소개팅 요청에 대해 큐레이션하는 역할/권한/의무를 가지게 되며, 팅팅팅 수익발생시 기여도에 따라 수익을 배분받게 됩니다. 특히! 커뮤니티와 SNS운영에 대한 경험을 쌓을 수 있으며, 이는 취업 및 창업에도 도움이 됩니다.

매니저가 원할시 스타트업 '울트라마린'의 인턴/서포터즈 형식의 활동 증빙서도 첨부드릴수 있습니다
(필요시협의)
https://goo.gl/Yav9qd"
73,2017-05-16 11:31:34,86,"대학생들의 리얼 연애상담

시크릿빌 - 연애상담빌리지 오픈!!

https://u3ee8.app.goo.gl/vQaV"
74,2017-05-15 22:27:44,1,"내 친구가 (야밤에) 좋아하는 커뮤니티는 바로 XXXX
.
--> 좌표  https://u3ee8.app.goo.gl/vQaV
.
.
정답 시크릿빌"
75,2017-05-15 21:30:00,11,"#945번째쪽지 <오늘부로 짝사랑을 끝낼래요>
from. #세명대학교 ""슬프다""

전 오늘부로 짝사랑하던 여자애를 잊으려고 해요..짝사랑이 힘든건 알았지만 이정도로 혼자 발버둥치고 비참해지는 짝사랑은 하고 싶지 않아요 소심하게 티도내보고 툭툭 건드려봐도 그녀는 저에게관심이 하나도 정말 하나도 없어보이네요..제발 내 맘 좀 알아달라고 혼자 허덕이고 갈망해도 돌아오는건 의미없는 답들뿐..이젠 지쳤다고 표현하는게 맞는것 같아요..안녕..

에디터 #파랑"
76,2017-05-15 17:30:00,7,"#937번쪽지 <연애 할 수 있을까요?>
from. 익명대학교 ""안뇽""

대하! (대숲 하이) 요즘 왜이게 유행인지 이해는 안가지만 해봤어요ㅋㅋㅋ
대숲 저는 요즘 썸이란걸 타고있는거같아요 제 생각뿐일지도 모르지만요 
누굴 만나던 설렘없었던 저였는데 그 사람은 뭔가달랐어요 
첫만남부터 평범한 인상이지만 눈을 못떼겠고 그냥 귀여웠어요  이런게 콩깍지인가요? 
연락도 잘 안되고 휴대폰은 봐도 카톡은 안보던 저였는데 이제는 카톡왔다는 거만보이면 바로 들어가봐요 
그분이 아니면 좀 서운함을 느낄정도에요!
성폭행을 당한 동성애자라는 남들이 모르는 내모습때문에 연애를 많이 망설여왔어요 
지금도 망설여져요 그분은 제 이런 어두움을 모르니까요
그래두 이제는 저도 사랑해주고 사랑받고 싶어요
대숲 이번에는 뭔가 느낌이 좋아요
저 연애 할 수 있을까요?

에디터 #파랑"
77,2017-05-14 22:11:06,3,"학교때 주점 하는 동아리나 학과 있나요?
.
시크릿빌에서 '주점팅' 프로그램을 진행합니다.
전대숲과 시크릿빌에 무료 홍보도 하고, 주점팅 지정 주점으로 선정되면 손님이 바글 발글할듯??? 주점 대박나라...
.
신청 좌표     --->     https://goo.gl/ziLQrl
(5월말까지 진행)"
78,2017-05-14 21:25:23,4,"이제 릿빌대숲에서  전대숲에서 못다한 이야기 감상가능해요.!
.
.
좌표 -------->  https://u3ee8.app.goo.gl/vQaV"
79,2017-05-14 11:00:12,2,"대학생들을 위한 진짜 익명 서비스 - 시크릿빌에서 프론트엔지니어/마케터를 모집중이네요. 
학교/회사다니시면서 프로젝트팀에 합류할 분, 창업에 꿈이있는분들의 좋은 기회인듯합니다! (대학생용 블라인드라고 생각하시면 되요)
현재 베타임에도 가입자만 5천명가량된다고 합니다.
서울대/카이스트/카카오/삼성전자 출신들이 만들고 있는 서비스
.
* 홈페이지
http://secrertvill.wixsite.com/home/team

* 로켓펀치 공고

- 개발자 https://www.rocketpunch.com/jobs/27903/Software-Engineer-iOSAndroid

- 마케팅 https://www.rocketpunch.com/jobs/27905/대학생-커뮤니티-마케터"
80,2017-05-13 21:00:12,10,"#913번쪽지 <지친 너에게>
From Y대학교 앞방 여자

""앞동 여자가 앞동 남자에게

안녕 이글을 어쩌면 볼 수도 있고 영영 보지 못할 수도 있는 너에게 이 글을 남길게. 우리 참 이쁘게 사랑했는데 결국 오늘 끝을 남겨버렸네 '이 소설의 끝을 다시 써보려해' 라는 말이 문뜩 생각난다. 열심히 다시 써볼려고 비참하게도 너의 손을 붙잡고 잡을려고 하던 내 모습이 생각이나. 나는 너가 돌아온다면 수십번이고 수백번이고 받아줄 생각이 있어 그때처럼 말이야. 제대로된 이별은 두번이었지만 헤어지자는 말과 수십번 잡은 내모습은 잊혀지지 않는다. 사랑을 하려면 두 사람이 사랑해야 하지만 이별은 왜 한사람의 마음이 지쳐버리면 그만하는지 누구를 탓할 수 없는 문제인거 같아. 이렇게 너를 만든 것도 내잘못이겠지 하지만 나는 너를 그 누구보다 사랑했고 너를 사랑하는 동안에는 너만큼이나 나도 노력을 많이했어 언제나 나의 말투, 행동, 눈빛, 말하는 방법에 대해서 고쳐달라고 이야기했었지만 그러지 못해서 미안해. 먼 곳까지와서 고생많았어 그동안 나에게 사랑해줘서 고마워 내가 많이 예민해서 그동안 너를 힘들게 했다는 거 누구보다 잘 알아 우리 이제 끝이라는거 두번은 없다는것도 잘알고 그렇지만 난 너가 나를 놓은 거 후회하길 바래. 다른 사람들은 너 좋은 남자라고 하고 항상 너만을 위한다고 하지만 넌 나보다 남을 챙긴적도 많았고 좋은 남자는 맞지만 좋은 남자친구는 아니었어. 나 너를 잡기 위해 모든걸 버렸고 최선을 다했어 근데 나 생각보다 괜찮아 아마 진작에 너에 관한 모든 것을 버려서 그런가봐. 마지막으로 나는 너를 진심으로 사랑했고 난 마지막까지 너를 위해 모두 다 버릴 각오하고 잡은거였어 니가 그랬지? 너만큼 사랑한 여자 없다고 너만큼 노력한 여자 없다고. 그 말 새겨 들을게 고마워 맞춰준다고 노력한다고 수고했어 너 덕분에 많은 걸 배웠다. 진심으로 사랑했고 진심으로 모든 것을 다 바쳤어 이제 진짜 안녕. 굿바이 내사랑""

에디터 #쩨리"
81,2017-05-13 18:00:58,16,"#910번쪽지 <""""""스승의 날 행사""""로 인한 학과내 문제 고발합니다"">
From 오늘도소심

""
안녕하세요 학우여러분 
제가 익명으로 이 글을 올리는 이유는 단 한가지 바로 """"스승의 날 행사"""" 입니다.
이허한 저희 학과의 행실에 대해 고발하고자 글을 올리게 되었습니다.
두서가 없고 오타나 맞춤법의 오류가 있어도 양해 부탁드려요.ㅠㅠ
저는 오늘 강의를 듣기 위해 강의실로 가다가 충격적인 장면을 보았습니다.
바로 학과의 대표인 학회장과 과대,부과대들의 행동 때문이었는데요, 제가 본 장면은 과대와 부과대가 학우들에게 """"스승의날 행사""""라는 이유로 돈을 걷고 있었는데 ( 저희 졸업예정 학년들은 몰랐고 학회장과 과대, 부과대들의 주도하에 이루어지고 있었으며 이러한 행사가 있어도 노래부르고 끝낸다고 했음) 아직도 내지 않은 학생들이 있다며 윽박지르며 위협적인 분위기로 지금 돈이 있으면 얼른 내라고 하는 장면이었습니다.
제가 본 학우들의 표정에서는 공포, 그리고 돈을 걷으러 온 학우들과 눈을 마주치지 않으려는 행동이 보였습니다.
물론 그 자리에서 제지를 하면 되지 않냐는 학우 여러분들도 계시겠지만 학과 특성상 그 자리에 나서면 저의 학교생활이 끝날 것 같아서 말 못한 용기 없는 저의 모습에 대해서도 반성하고 있습니다.
저희 학과만 이러는 것인지 몰라도 과거에 선배들이 저희에게 돈을 걷어 교수님들께 선물을 했었어도 이와같은 악행은 더이상 행해지지 않았으면 하는 바램으로 글을 적어봅니다.
이 행사를 김영란법 위반으로 신고해도 괜찮을까요ㅠㅠ
""

에디터 #쩨리"
82,2017-05-13 18:00:00,2,"[#전대숲이대신홍보해드려요]

좋은것은 모두에게 널리널리 알리고픈 
그대들의 마음마음 전대숲이 알아버림

너~무 재미있는 우리주점! 제보합니다!
아래 링크로 나만 알고싶은 핫한 우리주점을 홍보해주세요.

- 지금 제보하러가기 >> https://goo.gl/ziLQrl

대숲지기가 만장일치로 뽑은 10개의 주점을 선별하여,
전대숲페이지와 시크릿빌 앱에 홍보해드립니다.
(** 뽑힌 주점에게는 어마무시한 미팅 장소의 기회까지?!)

주점 제보는 5월 마지막날까지 계속됩니다~

#우리주점이_젤좋은것이여 #오빠야_내가진짜좋아하는건_우리주점
#축제 #대학생 #대학교 #주점"
