content_names,content_dates,content_hits,content_coms 
73,2017-05-09 15:00:00,8,"#대나무40141
긱사 수업 긱사 수업의 패턴을 가지고 거의 학교에서 생활하는 여학생입니다 최근에 학교사람한테 대쉬를 많이 받았는데요(연상에서 연하까지) 개인적으로 연애할 생각도 여유도 없어서 전부 거절을 했습니다 솔직히 안볼 사이면 그게 끝인데 학교사람이고하니 자주 마주치구요,(특히 같은수업이면..)아무일 없었단 듯이 지내는것도 상대방에게 희망고문이니 그런짓 못하겠고 해서 연락 끊고..이렇다보니 다가오는 분들한테 마음못주겠고 남사친이 하나도 없네요.. 거절 하는것도 너무 힘들어요..껄끄러운 사이가되서 인사조차하기 힘들고..제가 말하고 싶은건 거절하는 상대방도 속으론 힘들어요..아무렇지 않은게 아니에요 여기다 털어놓으면 속이 좀 편해질까요ㅎ

#대나무40142
친해지고 싶은 여성분이 생겼어요! 대숲 응원해주세요!"
74,2017-05-08 18:40:00,2,"#대나무40117
""대-곰!(대숲 곰방와)
영화 인터스텔라 보셨어요?? 영화 처음부분에서 주인공이 책상위의 먼지를 손으로 싹 닦아내더니 아무것도 없는 줄알았던 책상위에 노트북이 있었고 그 놑북을 여는 장면이 있어요! 
방금 제가 그랬어요!! 방 창문을 좀 열어놓고있었는데 들어와보니 책상위에 있던 제 새하얀 놑북 위가 누렇게 먼지가 쌓여있었어요....ㅠ 급하게 물티슈로 닦아냈습니다... 네 물론 책상이 가관이었어요..ㅠㅠ 덕분에 간만에 청소했네요
미세먼지 조심!"""
75,2017-05-08 01:40:00,15,"#대나무40090
""대숲 오랜만ㅎㅎㅎ 17청룡이에요 크아아아아아앙!!!!!!!!!!!!!!!!!!!!!
며칠전에 사전투표 했었는데 제 인생 처음으로 권리행사를 했었다는 사실이 기뻐요!!
정치는 잘 모르겠지만 공약만 보고 뽑았는데 누가 뽑히던 간에 공약한대로 지켰으면 좋겠어요ㅎㅎㅎㅎ
그리고 다음 대선 때는 저도 더 현명하게 투표할 수 있겠죠??"""
76,2017-05-07 21:00:00,3,"#대나무40074
""미니공기청정기 쓰시는분~~
요새 황사랑 미세먼지가 너무 심해서 원룸용 공기청정기하나 사려눈데 효과 없을까봐 고민이네요
미니공기청정기는 미세먼지는 제거 못해주겠죠..? 그래도 있는게 낫나요?
쓰신분들 댓글좀여!!"""
77,2017-05-07 20:00:00,50,"#대나무40072
""자연스러운 만남도 안되고
미팅을 해도 이어지지 않고
소개팅을 해도 잘 안되고
먼저 고백해도 성공률 제로
뭐지...연애하지 말라는 신의 계시인가...""

#대나무40073
""제가 성격이 많이 활발하고 털털한 편입니다.
남자인 친구들도 많고 그냥 두루두루 탈없이 잘지냅니다.
근데 이런 성격이 연애를 하는데 문제가 될수도 있겠다..
라는 생각이 요즘들어 듭니다.
여성스럽지도 귀엽지도 청순하지도 못해요..
그렇다고 막 섹시 시크 그런거도 없고..
조금 바꿔볼 필요가 있을까요?"""
78,2017-05-07 17:00:00,47,"#대나무40068
""오늘 아는형님에 비투비나왔는데
핳ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ행복햏ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ너무귀여웧ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ사랑스러웧ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ
아빠랑 같이보다가 애들 노래잘부른다고 아빠 입덕 성공
너무나도 신나는 일이기 때문에 예스잼!!!!!
ps. 창섭이 솔로곡나왔어요 노래 좋아요 야섭이 화이팅!""

#대나무40069
""요즘 핸드폰 게임에 빠졌습니다..
라그*로크 알 이라고....
아니 근데 내가 내돈 충전하겠다는데
제 카드로 안되요....엉어유ㅠ
결론은 현질 못하게 하는 착한 게임
틈만나면 핸드폰 잡고 이쯥니당!"""
79,2017-05-07 14:20:00,12,"#대나무40060
""요즘 꽃신얘기가 많이 보인다. 
나는 너랑 1년하고도 한달을 만나고 너를 군대에 보낸거 같다. 그리고 난 10개월 정도를 기다렸어 우린 지쳤고 싸웠고 헤어졌어 이제 헤어진지 1달이 지났고 나는 너가 그리워 아직ㅎ 
연락 할 통로를 모두 차단한 너가 밉고 또 미워 난 왜 꽃신을 신지 못했을까 왜 난 너랑 헤어졌을까? 내가 너를 너무 이해해주지 못한 건 아닌지 마음이 아프고 내가 뭘 잘못한걸까 라는 생각이 가득해 
남들 다 신는 꽃신을 신지 못한 내가 한심하기도 한 거 같아 
비록 친구들한테 얘기하면 군인한테 차였데요~~#  시간아깝겠다~~ 이런 얘기를 듣지만 난 너를 기다린 시간을 후회하지 않고 너랑 연애한 시간을 후회하지 않아 넌 나한테 최고의 남자였고 너가 할 수 있는 사랑을 모두 준 거 잖아 그렇게 믿어
내가 직접 너한테 이제 말을 해 줄 순 없지만 다치지말고 아프지말고 몸 건강히 전역해줘 
아직 너의 전역인 2월까지 9개월이 남았지만 이 글을 끝으로 난 널 찾지도 그리워하지도 군인을 보고 마음아파 하지도 않을거야
나랑 만나는 698일간 나를 사랑해줘서 고맙고 군인을 만나는데도 사랑받고있구나 느끼게 해줘서 고맙고 행복한 추억을 만들어줘서 고마워
너는 어떨 지 몰라도 나는 너가 써 준 편지는 평생 버리지 못할 거 같아 너가 준 편지들은 내 곰신 생활의 전부였어 
아직 너가 군인일 때 한 녹음을 지우지도 못했고 아직 너의 편지를 꺼내 읽으면서 추억이었지.. 생각하지는 못하지만 그럴 수 있는 날이 올 거라 믿어
너를 기다리는 시간은 나에게 행복이었고 너를 사랑하는 시간이었어 나는 군인이 된 너를 사랑했고 나는 군인인 너를 사랑했어
이제 막 20살이 되서 아무것도 모르는 나를 사랑해 준 너에게 감사하고 표현도 서툴고 자존심도 쎄고 사과하는 방법도 모르는 나를 사랑해 준 너에게 감사해 
내 20살과 21살 그리고 현재인 22살까지  나의 20대초반은 전부 너였어  내가 사랑을 배운게 너라서 감사해
고마웠어 내사랑 내남자 행복했어 덕분에"""
80,2017-05-07 11:00:00,9,"#대나무40047 
친구관계가 힘들다는 친구의 말에 별다른 해법을 제시해주지 못했어요. 저도 알고 아마 그녀도 알거에요 인간관계는 스스로가 헤쳐나가야 할 문제라는 거. 주변의 소중한 사람들한테만 신경쓰기에도 모자란 인생이라는 거. 그래도 함부로 ""별거아니다""라고 말할 수는 없어요. 아파하는 사람한테 그건 약보다는 독이거든요. 그래서 별 말을
못해줬어요. 미안해요 큰 힘이 되어 주지 못한 것 같아서. 그래도 같이 있어주고 싶어요. 큰 도움이 되어주지 못해도 언제든 도움을 청할 수 있는 곳이 되주고 싶어요. 내가 너무 걱정하는 것이 부담이라면 신경쓰지 않는 척 할게요 대신 언제든지 연락해요. 대숲을 자주 보는 그대, 그동안 많이 아팠던거 알아요. 앞으로는 훨씬 많이 웃고 적게 아팠으면 좋겠어요. 그리고, 너무 걱정하지 말아요 : ]

#대나무40048 
남자친구가 군대에 있을 때 힘들어했는데 함께 견뎌주지 못하고 헤어졌어요... 이제는 제대하고도 시간이 많이 흘러서 가끔 같이 만나서 밥도 먹고 이런 저런 이야기도 하는 사이가 되었는데, 나중에 시간이 더 많이 흘렀을때 다시 만나게 될 수 있을까요? 힘든 순간을 함께해주지 못했다는 상처와 깨진 믿음은 다시 회복될 수 없는 거겠죠?"
81,2017-05-07 10:30:00,6,"#대나무40046 
전혀 예상치도 못한 순간에 생각이 난다. 다 잊었다고 생각했는데 전혀 아니었나보다. 문득 궁금해진다. 
잘지내는지. 아프진 않은지. 여자친구는 있는지.
여전히 잠을 자지 못하고 불안해하는지. 
오빠를 처음봤던 5년전 그날부터  쭉 오빠를 좋아하고 있었나보다.  그날 오빠를 보지 않았어야 했는데 전화번호를 주지 말았어야 했는데. 그때만 해도 순수했던 나는 오빠의 피아노 치는 모습에 즉흥적으로 곡을 쳐주던 모습에 그자리에서 바로 작곡해서 쳐주던 모습에 서툴게 바이올린을 잡고 연습하던 모습에 반해버렸다. 또 의도치 않게 오빠의 가정사를 알아버렸고 우리집의 상황도 또한 비슷하였기에 나와 달리 그 힘든상황 속에서도 알바를 해가며 입시를 준비하는 오빠가 멋졌다. 
 나이가 많이 차이나는 탓에 1년을 아니라고 우긴 탓에 이제야 마음이 밀려온다. 첫눈에 반한 오빠한테 어떻게든 잘 보일려고 나름대로 꾸미고 다녔고 오빠의 입시가 얼마나 힘든줄 모르고 레슨을 핑계 삼아 오빠의 연습실에 갔었고 귀찮게 했다. 
   오빠가 무심코 한 말들 쓰다듬어 준 손들까지 다 의미부여를 하며 설레어 했었다. 오빤 알까. 무심코 한 말들이 나를 미치게 한다는걸. 
 몇주전 내 생일날 오빠가 축하해 주지 않을까봐 조마조마 했었고 오전에 오빠가 축하해 준 카톡을  보고 천당을 오갔다. 생일축하 노래인줄 모르고 사랑한단 말에 설렜었고 내가 빨리 데려 가야겠네란 말에 세상을 모두 다 가진듯 했다. 또 봄에 태어나줘서 고맙다며 좋은 사람을 만날수 있게 해줘서 고맙다며 벚꽃이 지기전에 꼭 만나자고 했다. 그치만 아직까지 내 맘속에 벚꽃은 아직 활짝피어 있다. 
  잊으려고 다른 사람을 바라보며 잠시 설레기도 했었고 미친듯이 바쁘게 살아보기도 했지만 결국 생각나는건 오빠였다. 힘든순간에도 기쁘고 슬픈순간에도 마지막은 결국 오빠였다. 
  오빠가 지하철 끝칸을 즐겨 탄다는 걸 알고 난 후부터 혹시나 오빠와 마주칠까 싶어 끝칸을 타고 화이트 초콜릿을 좋아한다는 말에 화이트 초콜릿만 먹는다.  또한 오빠는 현악기를 하는사람이 너무 멋있다며 책을 좋아하는 사람이 좋다고 했다. 어떻게든 오빠가 날 좋아해주길 바라면서 이말을 들은 후 부터 하루도 빠짐없이 연습했고 그다지 가까이 하지 않았던 책도 읽기 시작했다. 또 열심히 해서 연주해 주겠다며 약속한 오빠가 좋아하는 비탈리의 샤콘느. 멘델스존. 이젠 다 할수 있는데. 
  한사람만 본지 거의 오년이 다 되어간다. 한사람만 좋아한 덕분에 나는 한눈 팔지 않고 여기 까지 왔다. 하루하루 그저 그렇게 버티며 살아가다 보니 생각지도 못한 기회들이 찾아오고 꿈에만 그리던 대학을 지금 내가 준비하고 있고 나는 아직 꿈만 같다. 내가 한눈 팔지 않게 해줘서 고맙다. 입시가 끝날 때 까지만 조금만 더 버티게 해줬으면 한다. 나중에 꼭 이 학교에 붙어 오빠를 만나면 꼭 말해주고 싶다. 덕분에 잘 버틸수 있었다고. 내 벚꽃이 이젠 떨어질 수 있었음 좋겠다고. 

새벽 감성에 젖어 뜸하게 끄적인가라  내용이 이어 진다는 생각은 전혀 들지 않아요....ㅠㅠㅠ 당사자가 읽지는 않겠지만 그래도 이렇게 올림으로써 일말의 희망이라도 걸어보고 싶네요!이상 5년간 짝사랑 중인 고3이었습니다!"
82,2017-05-07 01:00:00,0,"#대나무40036 
흠.
이걸 읽고 혹시 나인가 하길 바라면서 동시에 그러지 않았으면 하고,
이렇게 라도 답답한 내 맘속 피딱지를 조금이라도 부스러 조금씩 땔수 잇어서 위안이 됨과 동시에 너에게 미안한 마음이 든다. 

우리 둘다 잘한것은 없는 일이지.

제자리로 돌아갓지만 난 처음과 비슷한 친분을 유지할줄알았고, 난 내기대에 못 미치자 너한테 실수를 했나 생각햇던 것이고 넌 내실수 아니다  예전처럼 친하다 하지만 보이지않는 벽, 아니 벽까지는 아니고 턱 정도 되는가보다. 이 턱은 참 뭘까. 맞는 시간이 하나없어 보기도 힘들고, 맨처음은너가, 그 다음은 내가 주도한 대화는 이제 길을 잃어 어느누구도 말을 못건다.
습기많던 내땅을 메말라버리게 만들고. 난 알아서 떠날수잇게 뚝뚝 떨어지는 비만큼이라도,오로지 비한방울이라도 내려달라 햇건만..

계절은 바뀌고 아무 것도 없이,
난 구차하게 다른방식으로 비를 맞앗지.

그래. 이대로 지내자.
말할법도 한 이야기도 안하고,여러개를 물어보면 마지막것만 답하고, 이상한점이 한두가지가 아니지만..
난 다 이해해야지. 훗날 오리지날 원레데로 될거란 희망으로 지내야지.
하나 나도 예측못할게 잇다면,
내가 변할지도 몰라서.....널 닮아가나보다"
83,2017-05-06 20:30:00,1,"#대나무40025
""와!!! 
2년간 봄을 못봤어요!!!! 학교에서 축제도 했는데 왜!!
꽃이라고 본 건 버스 안에서 도로 한가운데 정말 뜬금 없이 있던 튤립을 본게 전부라니ㅠㅠㅠㅠㅠㅠㅠ
정신차려보니까 이건 뭐 벌써 여름..

나만 없던 봄이었으므로
카테고리는 신기한 이야기"""
84,2017-05-06 12:00:00,8,"#대나무40007
"" 처음에는 친하지 않았지만, 점점 같이 하는 것들이 많아지고, 같이 보내는 시간들이 많아지면서 너에게 호감을 가지게 된 것 같다. 능글맞은 너의 성격 때문인걸까, 우린 금방 친해졌고 그 시간동안 나는 너를 좋아하게 되었어.
 근데 알고보니 넌 모든 애들에게 친절했고 능글맞았다. 내가 보내는 카톡은 자주 씹혔고, 난 항상 보내는 쪽이었다. 
 나 그래서 이제 그냥 너 그만 좋아하려고 해
내가 너무 불쌍해져서, 나 좀 봐달라고 애쓰는것 같아서. 
 넌 모르겠지? 이런 내 마음.
그래도 학기초에 좋아한 너였고, 그 동안은 행복했으니까 아름다운 이야기로!^^"""
85,2017-05-06 11:30:00,14,"#대나무40006
""그 사람과 헤어진 후 아직까지도 사진정리를 못했어요. 너무 오래 만나서 여기저기 구석구석 그 사람 흔적이 안남은 곳이 없더라구요. 헤어진 날은 하염없이 울다 밤을 지샜어요. 둘째 날은 아무것도 먹질 못했어요. 그래도 눈물은 잘 참고 버티고 있었는데 친구의 '데이트나 해'라는 말에 눈물이 터졌구요. 셋째 날은 두통이 심해졌어요. 올해들어 머리아픈적이 없었는데 약을 하루종일 먹어도 목부터 왼쪽귀, 관자놀이까지 흐르는 두통에 시달렸어요. 눈물이 났던건 두통 때문이라며 밤새 울었어요. 
다시 만나면 이런 것들이 모두 사라지겠지만... 다시만나는건 역시 고민되네요. 술 때문에 싸운 날들, 싸우고 나면 난 다시 울고 상처받고... 이게 다시 반복된다면 아픈걸 좀더  참아 보려구요. 이별이 이렇게 힘들고 아픈줄 알았다면 처음부터 누구도 만나지 않았을 텐데...그래도 사진속의 나는 누가봐도 행복해보여서 더 가슴이 아려오네요."""
86,2017-05-06 11:00:00,8,"#대나무40004
중앙대 연영과를 너무너무너무 가고싶은 고2학생입니다! 선배님들.... 지금 제게 가장 필요한, 해주시고싶은 말씀 있으신가요...? 

#대나무40005
대숲~~~ 저는 입시생이에요 헤헤 저희 학교가 시험을 쪼끔 늦게 쳐서 전 아직도 시험기간이랍니다 ㅜㅜ 저는 중앙대 화학신소재공학부가 너무 가고싶어요 이름만 들어도 가슴이 뛰고 글자 그대로 너무 멋있습니다,, 부러워요 내년에 꼭 선배님들 뵐 수 있게 열심히 할게요!!!!!!!~!!~!~!!!!!!"
87,2017-05-05 18:00:00,5,"#대나무39969 
#대나무39730
안녕? 누구한테도 내 마음을 털어놓을 수 없어 대숲에 제보한 이후 벌써 2000개 가량의 제보가 더 올라왔을만큼 시간이 훌쩍 갔네.

입학하고 먼저 친근하게 다가와 준 네가 너무 고마웠지만 이렇게까지 마음 깊이 들어올 줄이야. 설마 좋아하는걸까. 에이 친구로 좋은거겠지. 고쳐먹었던 생각도 수만 번. 금방 사그라들줄 알았는데 아니었나봐.

우연히 너와 함께 갖게 된 술자리에서 네 가벼운 스킨십이 그 시작이었어. 넌 아무생각없이 했던 그 행동이 내 마음을 간질였고 술에 조금 취한 내게 했던 네 행동과 말들이 어느 순간 계속 생각나더라. 이런 감정이 처음이고 너무 낯설어서 나조차 당황스러워 부정하려고 했어. 

나도 모르게 수업시간에 널 쳐다보고 있다가 화들짝 놀라서 고개 돌리고, 우린 아무사이가 아닌데도 네가 다른 여자동기랑 즐겁게 이야기하는 걸 보면 괜히 마음 한 구석이 불편하고, 네가 보기를 바라며 페이스북 글에 좋아요도 눌러보고, 가끔 네가 눌러주는 내 게시글의 좋아요 그리고 남긴 댓글을 보며 혼자 좋아하고, 심심한 척 선톡도 해보고, 혹시라도 너가 날 쳐다보고 있을까봐 밝게 웃고.

누군가를 혼자 좋아하고 그에 대한 마음을 숨기는 게 이렇게 힘들 줄 몰랐어. 먼저 다가가는 건 더더욱.

난 이렇게 매일매일 널 생각하고 너에게 난 어떻게 보일까 고민하지만 너도 과연 그럴까. 활발하고 재미있어 누구나 찾는 사람인 너는 여기저기 다니느라 나를 생각할 시간조차 없을지도 몰라.

오늘도 아프다는 핑계로 술자리를 가지 않았어. 그 자리엔 당연히 너도 있을거고 다른 여자동기들과 웃으며 얘기하는 모습을 보면 또 나 혼자 애닳을 것 같아서. 동기들 사이를 빠져나와 먼저 가려고 하는데 넌 왜 안 가냐며 아프냐며 물어줘서 또 혼자 좋아했어. 아무사이도 아닌데 진짜 웃기다.

그래도 난 너랑 어색해지는 것보다 친구로라도 곁에 남길 바라니까 먼저 고백은 안 할래. 내 마음을 알아줬으면 좋겠는데 또 몰랐으면 좋겠어. 뭐 저런 애가 다 있나 싶지? 나도 이런 내가 너무 이상하다. 내가 제멋대로 시작한 짝사랑이니까 끝내는 것도 내가 끝낼게. 얼마나 걸릴진 모르겠지만. 

친구야! 넌 정말 좋은 친구인 것 같아. 앞으로도 이대로만 잘 지내자. 잘 자고 내일도 행복한 하루가 되길."
88,2017-05-05 13:30:00,24,"#대나무39963
대하!
저번에 제보 중 대숲에 올라온 글을 호랑이가 상징인 타대학 H대에선 포효라고 표현하니 용이 상징인 우리학교는 용트름이라고 하자는 글 정말 참신했는데 우리도 그거 하면 안 되나요? ㅋㅋ"
89,2017-05-05 12:30:00,35,"#대나무39961
안녕하세요!!ㅎㅎ 전 중대 안성캠앞 외리에서 자취를 하고있는 학생입니다?? 오늘 오후 9시쯤 외리에서 허리가 엄청 불편해 보이는 할아버지 한분이 리어카에 냉장고를 힘겹게 옮기고 있었는데 지나가던 체육대학17학번 학생2명이 아무런 고민도 없이 도와주며 더 도와드릴 건 없냐고 하는 모습 정말 칭찬합니다??"
90,2017-05-05 12:00:00,13,"#대나무39960
중대 앞 타코비 문 닫았나요?? 거의 지금 한달째 일주일에 세네번씩 공강때 달려가서 먹으러가고 쉬는시간에 먹으러가고 집에 있다가 갑자기 먹고싶어서 20분 걸려서 먹으러가면 셔터내림... 진짜 너무 빡쳐서 말이 안나오네여 하... 아님 어디 다른데에 타코야끼 파는데 있나요 ㅠㅠ"
91,2017-05-05 11:38:32,66,"#대나무39959
""친구랑 얘기하는데 친구가 지나가는 사람을 보며 게이 같이 생겼다고 낄낄거리더라구요. 그 땐 얘기 못했는데 대숲에다 할게요.
""""나도 동성애자야, 씨-발!""""

동성애와 이성애 앞에 사람이 있고, 사랑이 있습니다. 동성애자들이 보다 당당하게 살 수 있는 차별 없는 성숙한 세상이 되길 바랍니다."""
92,2017-05-05 10:00:00,10,"#대나무39955 
안녕
넌 충분히 사랑받을 만한 사람이야
나보다 더 너를 사랑해주고 아껴줄 사람을 만났으면 좋겠어

아름다운 이별이라 생각해
그래서 카테고리는 아름다운 얘기

#대나무39956 
인기,매력도없는 그렇다고 잘생긴것도 아닌 나에게 먼저 용기내어 먼저 좋다고 한 너였지만 내가 많이 부족하고 서툴어서 우리 서로는 너무 일찍 지쳐버렸고 멀어지고 헤어졌다. 

그후로 나는 한동안 너무 힘들었다. 일상생활 하다가도 뜬금없이 너의 생각이 났고 한밤중이면 같이 산책하던 모습이 머릿속에 그려지곤했다. 구질구질하게 매달려보고 잡아봤지만 너는 끝내 돌아오지않고 미안하다는 말만 남긴채 뒤도 안돌아보고 떠나더라. 장난으로, 경험을 쌓자는생각으로, 가벼운 마음으로 만나고 실증나면 언제든지 치우겠다는 마음으로 너를 좋아했던게 아니라 진심으로 순수하게 좋아했던 나였기에 빨리 잊어버리기도 힘들더라. 
 
 나는 최선을 다 했지만 나의 마음이 너에게 완전하게 전달되기에는 많이 서툴었나봐. 나도 너라는 사람이 처음이었고 너도 나라는 사람이 처음이었기 때문에 나는 많이 서툴었고 실수도 많이했다. 하지만 좋아하는 마음 하나면 모든것이 해결될줄 알았는데 그것도 아니더라. 사람이 노력해서 안되는건 있고 인연이 아니라는 말이 괜히 나온것도 아니더라. 

 이젠 다시 연인으로 이어질수도 없을거고 길에서 마주쳐도 서로 어색하게 모른척 지나가겠지만 나에게 '사랑'이 뭔지 조금은 알게해준 너였고 짧은시간이지만 뭔가 조금은 나를 성숙하게 만들어준 너였기에 앞으로는 나처럼 부족하고 철없는, 서툰사람이 아닌 정말 너가 사랑받고있다고 느끼기에 부족함이 없는 사람을 만나 오랫동안 행복했으면 좋겠다."""
93,2017-05-05 09:00:00,5,"#대나무39952 
한번씩 카톡을 내리다 니 이름과 프사가 보이면 잘살고 있네라는 생각을한다. 나에게 조금만 기다려달라는 말을 남기고 떠난지 벌써 5개월이라는 시간이 흘렀네. 힘들었던 고등학교 생활을 서로 의지하며 잘 이겨냈던 그 시절이그립다. 긴연휴를 맞아 집에 돌아가는거같던데 그동안 무슨 생각을 하며 나에게 기다려라 했는지 궁금하다. 연락기다릴게

#대나무39953 
안녕하세요 계속 구경만 하다가 이렇게 쓰게 되네요ㅎㅎ...저에게는 음 이제 3년이 다되어가는 동갑인 스물후반 남자친구가 있어요 저희는 장거리에다가 서로 환경이 달라 되게 어렵게 힘들게 연애해왔어요 애틋하게 말이에요..남자친구는 이제 공부를해야하고 저는 기다리는 입장이되었어요 하루 하나의 연락을 기다리고 주고 받는게 다에요 그렇다고 얼굴을 볼 수 있는것도 아니에요 공부하느라 너무 바쁘거든요 또 얼마나 힘들어 하는지 아니깐 그에대해 불평불만도 할 수 없어요 이렇게 하루하루 지나가니깐 점점 기다리는게 자신이 없어져요 아직 그사람이 너무 좋지만 저 마음도 너무 지쳤거든요 그리고 그사람한테 상처를 줬어요 믿음을 깰만한, 그사람은 모르는 상처요 저는 매일매일을 죄책감갖고 살아요 이렇게 못된 여자친구라서 너무 미안해요 그래서 저가 아직 좋아하는 마음이 있지만 그사람을 위해서는 헤어지는게 맞는거 같아요 하지만 또 힘들게 하루하루 버티는 그사람을 보면 헤어지자고 말해서 힘들게 하고 싶지않아요 왜이렇게 까지 오게됬는지...우리도 한때는 행복했었는데 진짜 너무 슬픈 밤이네요........."
94,2017-05-04 22:00:00,45,"#대나무39939
서울캠과 안성캠이 매년 축제규모를 크게작게 번갈아가면서한다고들었어요 작년에는 안성캠이 규모가더크게한걸로기억하는데 서울캠축제라인업이 트와이스 악뮤 긱스 exid 등등왔던데 안성캠보다규모가더작다고 느껴지지는않더라고요 (아물론 안성캠라인업이별로였다는건절대아닙니다!) 저도힙합을좋아하는사람으로써 안성캠라인업이 좋다고는느끼는데 너무힙합쪽으로라인업을매번하시더라고요 이번축제때는 서울캠이규모가더크게하는걸로 알고있는데 작년에 서울캠라인업처럼 힙합말고도 트와이스여자친구등등 걸그룹이나 다른장르쪽의 가수분들을 안성캠축제때 불러주셨으면좋겠다고생각합니다.. 저만이런생각하나요..?"
95,2017-05-03 11:40:00,0,"#대나무39895
안녕하세요~ 타대 졸업생입니다. 휴일이라 공부 좀 할일이 있어서 들어오면 갈 데가 있겠거니 하며 새벽부터 중앙대 찾아왔는데 웬걸? 길 잃고 헤매고 있어요 ㅜㅜ 경사땜에 다리만 아프네요 ㅋㅋㅋㅋ 무슨 큰 건물에 카페 와 있긴 한데요. 여긴 공강시간에 들르는 데인가?? 싶은데 도저히 공부할 조명이 아니네요. 노란 눈뽕등에 다크서클만 내려갑니다 ㅜㅜㅜㅜ 저같은 외지인(?) 들도 자유롭게 들러서 있다 갈 만한 데 있으면 소개나 제보 좀 부탁드립니다~ 찾아갈 수 있을 정도로만 알려주세요 보답은 할게요. 중앙대분들 대단하고 착한 분들이신거 익히 알고있어요 CAU 최고 ♡♡ 제발 살려주세요 꾸벅 (_ _)"
96,2017-05-03 07:20:00,48,"#대나무39881
""이제 16들도 군대 가는구만

나는 곧 전역인데ㅎㅎㅎㅎㅎㅎㅎㅎ"""
97,2017-05-02 13:00:00,1,"#대나무39847
""4월 30일 팦홀에서 토익본 학생인데요 긴 책상을 두명이서 같이 썼어요
옆 학생이 정말 시끄러울 정도로 마킹하고 체크하고 하더라구요
토익같은 시험은 혼자 공부하는 시간이 아니잖아요??
제발 예의좀 지켜줬으면 좋겠습니다"""
98,2017-05-01 17:00:00,2,"#대나무39823
올해 나이 25, 어쩌면 아직 사회생활도 제대로 못해본 나이일지 모르겠다. 하지만 이제 나는 연애의 매너리즘에 빠져 어제 14번째의 연애의 끝을 보았다. 14번의 연애, 그 누구보다 많으면 많고 적으면 적은 횟수지만, 고등학교 시작과 함께 시작한 내 첫 눈같은 연애는 이제 없다. 이별이 무섭게 막 성인이 되신 20살 분한테 연락이 오지만...친구야, 나는 설렘 가득한 연애를 할수없어...많이 생각해보렴 너는 이쁘잖아, 그러니 풋풋한 사람에게 가렴 나는 몇년 후 결혼할 나이에 맞춰서 연애시작할게...고맙다!

#대나무39824
""  너는 제일 좋아하는 작가의 책을 모았고, 나는 그런 너로인해 그 작가의 책을 처음 읽게 되었다. 

  문득 나와있는 작가의 신간을 너에게 선물하는 것이 나의 소소한 행복이었고, 너에게 선물할 책을 사면서 같은 책을 나의 책장에도 하나 둘 꽂아놓았다. 

  오랜 연애의 끝에 너와 나는 헤어졌지만 너의 책장엔 앞으로도 내가 선물한 책들이 꽂혀있으리라 생각한다. 어느 날 책장에 꽂힌 책을 보며 내 생각에 짧은 미소쯤 지을 수 있는 우리이길 바란다. 

  너의 작가님은 너무도 오래 베스트셀러 자리를 유지하고 계셔서 나는 서점을 갈 때마다 네 생각을 한다. 책은 또 얼마나 다작하시는지, 신간이 나올 때마다도 네 생각이 난다. 내가 좋아하는 작가는 14년만에 새 소설 냈는데.......... 아무튼. 

  오늘도 책 구경하러 서점에 들어갔다가 그의 신간을 보았고, 네 생각이 났고, 잘 지냈으면 좋겠다. 너의 앞날에 좋은 일만 가득하길 바랄게, 항상. """
99,2017-05-01 11:00:00,0,"#대나무39808
질문인데요! 강의실에서 잃어버린 물건을 따로 보관해주는 곳이 있나요? 강의실에 두고간 물건, 주인 찾아주시려고 가져가셨다고 믿는데 어떻게 접선?해야할까요ㅠㅠ"
100,2017-05-01 09:00:00,4,"#대나무39803
대숲, 저 잠수이별 당했어요. 심지어 페북 친구도 삭제 당했어요. CC라서 학교에서 마주칠 일 분명 있을텐데 무슨 심보에요? 너무 황당하고 전날까진 사랑한다 보고싶다한 여자친구가 왜 잠수타는지 이해가 안 가서 힘드네요. 

#대나무39804
요즘 남자친구랑 정말 자주싸워요 그냥 사소한문제로 많이싸우는데 그래서 서로가 굉장히 힘들어해요 다른 커플들도 이렇게 자주 싸우나요? 사실 이제는 너무 자주싸워서 이렇게 싸울바에야 그냥 헤어지는게 나을까란 생각도들어요 모든연인들이 싸우고 화해하며 살겠지만 왜자꾸 싸우게되는건지 참 알수가 없네요 안싸우려고해도 매번 서운한건 어쩔수가없어요 연애참힘드네요.."
