content_names,content_dates,content_hits,content_coms 
60,2017-05-17 16:26:06,119,"안녕하세요! 친구와 벌인 지난 4년 간의 논쟁에 종지부를 찍기 위해 이렇게 대숲에 글을 올리게 되었습니다. 기숙사 학교를 다닌 저희는 일상을 공유할 수 밖에 없었는데요, 친구는 식사시간에 식사를 한 다음 주로 샤워를 하기 위해 기숙사에 갔었습니다. 논쟁은 여기서 시작됐습니다. 제가 왜 기숙사에 가냐고 물으면 친구는 ‘씻으러’ 간다 하지 않고 ‘닦으러’ 간다고 매번 대답했습니다. 당연히 씻으러 간다고 해야 하는 것 아닌가요? 저와 몇몇 다른 친구들이 ‘닦는다’는 표현이 틀린 것 아니냐고 그 친구에게 묻자 자신은 닦는 것이 맞다고 주장했습니다. 저희는 ‘닦다’는 표현을 보면 물티슈가 연상되면서 씻는 것보다 덜 깨끗하다는 느낌을 받아서 샤워를 하는 데에는 쓰이면 안 되는 표현이라 생각했지만 그 친구는 계속해서 자신은 매번 닦아왔고, 닦는 것이 더 깨끗한 것 아니냐고 반문했습니다. 친구의 주장은 이렇습니다. ‘씻는 것은 그저 물을 끼얹어 흘려 보내는 것이고 닦는 것은 벅벅 문질러 더러운 것을 벗겨내고 치우는, 좀 더 힘이 들어가는 것’ 이기 때문에 닦는 것이 더 깨끗하다는 것입니다. 이 논쟁은 저희가 고등학교를 졸업한 이후에는 중단되어 버렸지만, 오늘 경영대 화장실에서 비데 세척 서비스에 관한 문구를 보고 다시 열정이 샘솟았습니다. ‘닦지 말고 씻자! 비데 HEART 서비스’ 가 바로 그 문구입니다. 하물며 비데도 닦지 말고 씻자고 하는데 어떻게 닦는 것이 씻는 것보다 깨끗하다고 할 수 있을까요? 저와 친구들의 생각엔 ‘씻다’는 표현이 더 많은 물을 사용하는 느낌이 들고, 게다가 이미 일반적으로 샤워에 더 사용되는 표현이기 때문에 저희가 옳다고 생각합니다. 샤워에 대한 표현으로 ‘닦다’가 적절한지 ‘씻다’가 더 적절한지, 그리고 둘 중 무엇이 더 깨끗한지 여러분들의 생각을 듣고 싶습니다. 이게 논쟁거리가 되는지도 저는 모르겠습니다. 사람은 씻어야 합니다. 긴 글 읽어 주셔서 감사합니다!"
61,2017-05-17 15:26:06,24,안녕하세요 대숲. 밥 먹다가 입맛 떨어져서 처음으로 제보해봅니다. 학생회관에서 밥먹을때마다 비둘기 계속 들어오는데 왜 계속 방치만 하나요?? 어제도 저녁먹을때 보니까 발밑에서 걸어다니고 오늘은 어떤분 위에 그것 투척하고 날아다니더군요. 입구에 비둘기 들어오니 문 닫아달라는거 하나만 달랑 붙여놓으면 끝인가요?? 모든 사람이 문 닫고 다닐 수도 없는 노릇이고 많은 학생들이 식사를 하는 장소의 위생을 생각하면 학교에서 능동적으로 대처를 해야되는것 아닙니까. 진짜 더러워서 다신 학관에서 밥 못먹겠네요.
62,2017-05-17 14:26:06,1756,공대생들 혁오뮤비보고 저런 생각하는거 실화인가요?
63,2017-05-17 12:11:06,85,ㅋㅋㅋ 오늘 쓰리팝에서 게임하는데 옆에 사람이 무슨 욕을 그렇게 잘하시던지 ㅋㅋㅋ 동기들이랑 온거 같던데 아까 보니까 팀탓 엄청나게 하더군요 라인하르트가 무슨 팀 딜러 문제라서 방벽이 깨져 있다 어쩌구 하던데 ㅋㅋ 님이 상대 라인 궁 때 방벽 푼거 다 보였는디 ㅋㅋㅋ 제가 그마 라인 유저라 아는데 님은 그냥 못하시는거에요 ㅋㅋㅋㅋㅋ 어디서 플레티넘이 팀탓을  ㅋㅋㅋㅋㅋ 방벽 관리도 못하시면서 ㅋㅋ 제발 못하는 분들 티어 부심은 아니지만 자기 분석부터 해보세요 그래야 올라가요
64,2017-05-17 02:00:06,408,대숲! 감사할 줄 알고 한 여자만 바라보는 남자 어디 없을까요? 무식하게 헌신하는 여자도 사랑 받고 싶어요.
65,2017-05-17 00:45:06,162,"잠깐 내린 비
신발에 흙냄새 분분한데
사람의 발자국은 향기가 없다."
66,2017-05-17 00:30:06,570,"너 요즘 힘들어 보여. 항상 바쁜 건 알고 있었지만 요즘따라 더 지쳐 보여. 널 위해서 해 줄 수 있는 것은 사실 없어. 알고 있어, 알고 있지만.
너의 뒤에서 조용히 응원해 줄게. 너를 위해서 기도해 줄게.
항상 내가 먼저 하는 연락을 잠시 이어나가다가도 금세 읽씹을 하는 너지만, 이제 나와 마지막 딱 하나 남은 접점마저도 버리려는 너지만, 정말 너무 미운 너지만, 그래도 나는 널 위로해 주고 싶어.
그 정도로 너는 멋있는 사람이거든. 힘든 일이 있어도 지금껏 그래왔든 씩씩하게 이겨낼 너거든.
응원해."
67,2017-05-16 21:00:06,166,"어릴적부터 유독 향기에 예민했어 사소한 냄새에도 곧잘 의미나 기억을 부여하곤 했지
아직도 온갖 향과 냄새가 특정 정취나 감흥을 불러일으키곤 해 그건 너무 강렬해서 너무 강해서 애상감 아니 그 너머의 어떤 우울까지로 나를 싣고 가버리지
항상 나는 내 남자에게는 시원하고 산뜻한 항을 안겨주고 싶었어. 다**프 쿨워터 포맨이나 아*피 아쿠아같은 그런 느낌.
대놓고 나 향수예요 하지는 않지만 막 샤워를 하고 난 향기랄지 시원한 애프터쉐입 향 말이야
또 가끔은 포근한 아기 분내가 그렇게 좋아서, 살짝은 페미닌한 머스크 계열의 향수도 선물해 주고 싶었어.
시더우드와 시트러스가 텁텁이 기분좋은 조*론 향수도 너무 마음에 들어 품에 폭 안기고싶어.
그런데 언젠가부터 내가 너에게 그 향을 혼자 입혀보고 상상하고 있더라-하나같이 잘어울려
지금 너의 향은 어떤 느낌일까 너는 어떤 제품을 쓸까
하나도 모르지만 그저 대화 몇번 한걸로 난...
오늘 갔던 수제 입욕제 매장에서 맘에 쏙드는 향의 바디 컨디셔너를 샀어 매장에서 테스트 해본 향이 아직까지 기분좋은 설렘으로 남네.
그래서 또 이생각을 했어. 인위적이지 않고 부드러우면서 중성적이고 차분한, 이 살냄새가 네것이였다면 어떨까, 하고 말이야.
결국은 잘 안되리라는거 알아, 너랑은
그냥 이렇게 또 난 내남자에게 선물하고싶은 향이 하나 추가됐고
안타깝게도 언제까지고 희망 리스트에만 머무를수도 있겠지
근데 있지, 글쓰는 애초의 이유이자 내내 날 설레게 한 이 향 말이야
진짜 너무 좋아
언제가 될지 모르는 때에, 내가 선물한 이 향이 은은히 밴 내남자의 품에 기분좋게 꼭 안길 때가 온다면
나는 그게 너였으면 좋겠다."
68,2017-05-16 16:30:06,56,"예전부터 정말 궁금하던게, 친일 청산을 외치는 사람들이 왜 친일파가 중심이 되었던 정치 세력의 잔재를 지지하는 거죠? 한국민주당(한민당)은 명백히 친일파들이 중심이었던 정당이었고, 이 한민당의 후신이 바로 현 여당입니다. 그런데 과거부터 현 여당의 지지자들을 보면 친일 청산을 주장하면서 반대파를 친일파의 잔재로 몰아가던데, 몰라서 저러는 건가요 알면서도 저러는 건가요?

그 정당 소속의 정치인들이 친일 청산을 외치는 것은 이해가 갑니다. 그래야 표를 하나라도 더 얻을 수 있으니깐요. 그런데 유권자들 중 상당수가 친일파 세력의 잔재를 옹호하고 지지하면서, 친일 청산을 외치는 것은 도저히 이해가 되지를 않습니다. 

이 현상을 어떻게 해야 이해할 수 있나요?"
69,2017-05-16 13:00:06,910,"친구들이 저보고 노잼이라고 하네요
어떻게 하면 재미있어질 수 있을까요?"
70,2017-05-16 11:00:06,501,이거 되게 개인적인 문제일수도 있는데 뭐 먹을 때 쫩쫩쫩거리는 거 너무 거슬려요 친한 친구들이 그러는데 그렇게 심각한 문제도 아닌데 내가 거슬려서 먹는 걸 바꾸라고 하는 건 너무 이기적이니까 딱히 지적도 못하겠고 왜 입을 안 다물고 먹는것인가!ㅁ! 그리고 그렇게 쫩똽하는 사람이 한 둘이 아니라는 것이 더 충격...
71,2017-05-15 17:30:06,9,"(1) 네 사진을 볼수록, 너를 만날수록
우린 어울리지 않다는거 아는데
왜 자꾸 네가 보고싶은걸까

(2) 저울이 있다 그마저도 내가 만들었다
양 끝에 놓인 너와 나의 그릇 무게가 현저히 달랐다
힘을 내어 너의 그릇에 추 하나를 얹어 보려고 했다
저울이 고장나려 했다 

깨달았다.
이 저울이 고장나지 않기 위해서는 나의 그릇이 가벼워지는 방법밖에 없었다

난 이 저울을 오래토록 고장내지 않을 수 있을까

(3) 오늘 밤도 거하게 취해 빈집에 들어서면 하수구에 숨어든 쥐새끼마냥 빛한줄기도 두렵다 이런 날이면 유난히 단정히 옷을 개어 놓고 한나절만에 거무틔틔해진 턱을 밀고 칫솔질을 두어번 하고 몸을 씻고 샴푸를 하고 손을 씻고 손을 씻고.. 손을 씻어도 부끄러움은 씻어질 줄 모르고 죄스러운 게 내 눈인지 내 귀인지 너를 더듬던 내 손인지 웬종일 공갈만 쳐대던 내 입인지 더러운 것들을 순위를 매기다보면 제일 더러운 머리가 누굴 순위붙이나 하는 생각이 들어 픽 웃음이 터지고 내 한 몸 썩히기엔 충분히 눅눅한 침대에 누워 눈을 감으면 원망스럽게 터져나오는 말 나는 왜 부끄러워야 하는가"
72,2017-05-15 11:30:06,39,"(1) 1. 싸울 때마다 고민한다. 내가 부족한 것인지 네가 많이 바라는 것인지 그냥 우린 너무 다른 것인지. 셋 다일 수도 아니면 그냥 별 거 아닐 수도. 하지만 분명한건 내가 너를 많이 좋아해서 너도 나를 많이 좋아해서 서로 더 바라는 것이라는 것이다.

2. 네가 요새 힘들어한다. 나도 요새 힘든 것 같다. 내가 힘들어하는 것 때문에 네가 더 힘들지 않을까 생각한다. 하지만 앞으로 살아갈 인생의 방향성을 정하는 이런 중요한 시기에 너 같이 내가 정말 좋아하고 현명한 여자와 함께 미래를 고민할 수 있다는 것은 정말 행운인 것 같다.

3. 너는 내 옆에 있어주는 것만으로 내게 힘이 된다. 물론 네가 없으면 생기지 않았을 고민들과 힘든 점들도 있다. 하지만 네가 없었으면 느껴볼 수 없었을 벅찬 사랑의 감정과 기쁨 그리고 수많은 즐거웠던 경험들과 비교해보면 힘든 점은 정말 너무 작다. 나도 너에게 힘이 되어주고 싶다. 너는 정말 예쁘고 멋지고 사랑스러운 사람이다. 너 옆에서 너 스스로 자신이 얼마나 예쁜 사람인지 알게 도와줄 것이다.

4. 사실 요새 가장 큰 고민은 내 글 솜씨이다. 난 글쓰기 능력이 부족하다. 항상 보고서를 쓸 때도 힘들었고 앞으로 직업을 가질 때에도 걸림돌이 될 것 같아 걱정이다. 또 너에게 내 안에 있는 소중한 마음을 전해주고 싶은데 글로 쓰면 너무나 볼품없고 초라하게 보인다. 너에 대한 나의 사랑을 제대로 전달하고 싶다. 너는 나에게 글로도 너의 사랑을 충분히 멋지게 보여주는데 난 잘 안 된다. 어떻게 해야 될지는 아직 잘 모르겠다.

5. 요즘 들어 네가 나를 싫다고 말하는 빈도가 높아졌다. 물론 좋아하는 마음이 더 클 것이라고 생각하지만 나 때문에 네가 힘들어하고 상처받는 일이 많아진 것 같아서 슬프다. 앞으로는 더 조심하고 노력해서 너에게 나란 항상 인생에 기쁨을 주고 힘을 주는 따뜻한 빛과 같은 사람으로 남고 싶다.

(2) 한 움큼의 기억이 누군가의 가슴 속에
생동하는 새싹을 틔울 수 있다면,
당신은 어떤 기억을 쥐고 있겠습니까.

당신이 지나쳐 온 모든 순간들은 전부
모래 알갱이 되어 드넓은 백사장을 만들었습니다.
얼마나 아름다운지 당신은 모를테지만,
당신의 백사장은 한 발짝 뒤 너르게 펼쳐보면
희고 고운 반짝이 바다가 됩니다.

당신의 모래는 햇살과 파도의 사랑을 듬뿍 받았습니다.
그 흰 모래를 한 움큼 쥐어다가,
볕 안 드는 당신의 어느 응달에 고이 쌓아 두겠습니다.
아기 모래성이라 부를 수 있을 그 한 움큼의 기억에
바닷물처럼 슬픈 당신의 눈물 몇 방울 떨어뜨리고,
나의 바닷물 역시 몇 방울 보태겠습니다.

당신의 아기 모래성을 까맣게 잊어 버릴 즈음에,
그 한 움큼의 기억은 기어이 자라고 자라
이제껏 보지 못한 영롱한 색의 새싹을 틔워낼 겁니다.
그 새싹은 당신의 그늘 아래서 나무가 되고,
또 숲을 이룰지도 모를 일입니다.

/ 당신의 백사장에서 나는 모래성을 쌓습니다"
73,2017-05-12 11:00:06,31,"아마 넌 모르겠지만 내가 오늘 이번 학기 처음으로 밤을 샌 건, 심지어 온 몸에 열이 나 끙끙 앓으면서 샌 건 너 때문이었다.
오늘 아침 멍한 정신으로 1교시 수업을 들으러 행정관 셔틀을 타면서, 혹은 훨씬 전에 필요도 없는 알람을 끄면서 나는 처음으로 깨달았다.
할 일이 많아야만 밤을 새는 것이 아니라
육체적으로 많은 것들을 감당해서 몸이 고장나야만 아픈 게 아니라
마음이 너무 힘들고 충격받고 무서워서 베개에 흥건하게 식은땀이 고일 정도로 온 몸이 펄펄 끓는 듯 아플 수 있다는 것을, 그럼에도 불구하고 눈을 감지 못한다는 것을.
조금이라도 눈을 감아 억지로 잠을 청하려 해도 누군가가 숨통을 조여 오는 것처럼 답답해서 나도 모르게 눈이 떠지고 정신이 말똥해지는 그 순간 몸의 고통과 마음의 두려움이 날 덮쳐오고 그렇게 몇 시간을 뒤척이면서 보냈다.
너의 그 잘못에 예전의 그 실수에 나는 앓았고 지금도 앓고 있다. 그럼에도 내가 할 수 있는 건 '지금도 그때의 그림자가 남아 힘들어하는' 너를 '시간이 지나면 괜찮아질 거야' 라는 끔찍한 말로 위로하고 나를 위로하며 최면을 거는 것 뿐이다.

너는 너의 비밀이었던, 치부였던, 마음에 박힌 가시와 같았던 그 일을 거의 다 나한테 이야기하고 나서, 그리고 나에게 위로를 받고 나서 마음이 한결 가벼워진 듯 보였다. 나한테 너의 예전 일로 인해 너와 내가 받은 상처를 서로 사랑하면서 이겨내자고 장문의 카톡을 보낸 걸 보면. 사실 어젯 밤에 너가 보내준 그 긴 카톡, 오랜만에 받는 것이었음에도 불구하고 다 읽을 수 없었다. 원래는 몇 번씩 읽고 또 읽어 내용을 외울 정도였는데.  너는 마음에 맺힌 그림자를 걷을 용기를 조금이나마 얻은 듯한데 나는 그럴 용기가 없고 그냥 이 상황이 너무 아프고 무섭다. 너의 예전 실수 때문에, 몇 년 전에 치이는 인간관계와 정치질로 인해 받은 트라우마가 생각나 아프고 그 일을 또 당할 소지가 다분하다는 사실에 무섭다. 나는 그렇게 밤새워 몇 년 전처럼 움츠러들고 또 움츠러들고 한없이 작아져 티끌만도 못한 존재가 되어 버렸다.

그런데도 참 아이러니하다. 누구라도 붙잡고 나 좀 어떻게 도와달라고 하고 싶은데 정작 누구에게도, 심지어 너에게도 그렇게 할 수가 없다. 다른 이에게 너의 치부를 이야기하는 것은 내 마음이 용납할 수 없는 건 너무 당연하다. 너에게 도와달라고 차마 할 수 없는 이유는 너의 그 예전 잘못을,실수를 지금 알게 되면서 찾아온 나의 고통을 너에게 이야기하면 너는 나에게 화내거나 자기합리화하기는커녕 한없이 미안해하고 용서를 구할 것을 알기 때문이다. 너는 마음이 여린 사람이니까. 거의 1년 전 일로 인한 그 죄책감을 아직도 안고 있고,  너의 잘못과 연관된 그 사람이 무너져가는 모습을 보고 자책하고 안타까워하며 그 사람이 그렇게 무너지지 않기를 바라는 그런 사람이니까. 근데 사실 나도 그렇게 무너져가고 있다. 걷잡을 수 없이. 나를 지탱해줄 수 있는 사람이 너였으면 하면서도 내 끝없는 심연으로 너까지 같이 끌려갈까 봐 나는 평소처럼 행동할 수밖에 없다. 근데 솔직히 좀 많이 버겁다. 너 탓으로 모든 걸 돌리며 무너지는 모습을 스스럼없이 보였던 그 사람까지 부러워질 정도다. 그래서 오늘 아침엔 그냥 너가 나의 아픔을 조금이라도 알았으면 하면서도 너가 같이 아파하는 모습을 보고 싶지 않아 나 자신을 꾹꾹 누르고 평소와 다름없이  1교시 수업을 들으러 나갔다. 차라리 수업을 듣다 보면 이 모든 걸 잠시나마 잊어버릴 수 있을 거란 바보같은 생각도 했던 거 같다. 수업이 끝나고 너에게 온 카톡을 보면서, 나의 생각을 정리하면서, 다시 몸이 달아오르는 게 느껴진다. 얼굴, 목, 전신으로 기분나쁜 열기가 퍼지고 있다. 챙겨온 진통제나 한 알 먹어야겠다. 넌 저 멀리서 수업을 듣는 중이니, 수업이 끝나고 널 만날 때쯤엔 진통제 효과 때문에 겉이 멀쩡하게 보이겠지.

아마 넌 수업이 끝나고 평소처럼 전화를 걸며 내가 있는 곳으로 올 것이다.
근데 난 스스럼없이 웃는 얼굴로 널 마주할 수 있을까
아니면 진통제의 힘을 빌려 멍한 눈동자와 약 기운에 취한 정신 특유의 객기를 부려야 할까

페북 계정이 있지만 거의 들어가지 않는 너는 아마 이 글을 보지 못하겠지.
아프다고 말할 용기가 없는 나는 아마 이 글을 공유하지도 못하고, 지나가는 제 3자처럼 그저 슬퍼요 하나 누르는 게 끝이겠지.
아프다.
그냥 아프다."
74,2017-05-11 21:00:06,22,"수업시간에 눈길이 가던 여자 애가 있었다
자꾸 눈길을 주다보니 어느덧 마음이 커져
눈이 마주치면 얼어버릴 정도가 되었다
친해지고싶은데 그 아이는 (당연하게도)
 아무 생각 없어보인다.
나이는 몇살일까 수업끝나고는 어디를 가는걸까?
옆모습을 흘려보거나 뒷모습을 보는것이 전부지만 그것만으로 행복하다.
왜 수업이 일주일에 하루뿐인거지.
항상 그렇듯 
이번 학기가 끝나면 눈에서 사라져
그런 마음도 결국은 모두 잊어먹겠지만..

수요일 통강"
75,2017-05-11 20:15:06,49,"5월 8일 어버이날. 
 저는 이날이 부모님에게 어떤 거창한 선물을 드리는 날이라기 보다는 그저 평소에 쑥쓰러움을 덜어내고 고마움과 사랑을 표현하는 날이라고 생각해요. 이런 생각과는 달리 그저 '어버이날이라 안부전화 드렸어요.' 가 이제까지 제가 어버이날에 부모님께 한 표현이었지만요. 
 이번에는 제 마음에 무슨 애틋하고 달콤한 바람이 불었는지 전화드리고는 '사랑해요' 라고 말했어요. 그랬더니 저도 부모님도 무언가에 녹아들어가는 느낌이 들었어요. 가족에게서만 느낄 수 있는 부드럽고 포근한 기분이었던 것 같아요. 그 때, 잠깐의 고요하고 포근한 정적이 끝난 후 아버지가 제게 들려주신 말씀이 아직도 저를 울리고 있어요.
 ""아들아, 항상 넌 너의 생일이 되면 우리에게 '낳아주셔서 고맙습니다.' 라고 하잖니. 이 아빠도 엄마도 너를 만나서 고맙고 기쁘구나""
 세상에 이보다 따뜻한, 마음을 울리는 말이 있을까요. 아닌 밤 중에 눈물을 조금, 아주 조금 흘렸습니다."
76,2017-05-11 17:15:06,15,"갑자기 두려워지는 것
문재인 지지자들이 성소수자들을 적으로 생각할까봐 그게 제일 무섭다
아니에요... 그냥 하늘이 무너진 기분에 절박했던 걸 거에요"
77,2017-05-11 16:30:06,221,시작이 반이라 했다. 에세이 반절 썼으니 이제 시작인건가 tlqkf.
78,2017-05-11 16:15:06,49,여성분들은 짝사랑하는 사람 앞에서나 그 사람과 연락을 할 때 어떤 행동을 하게 되나요?
79,2017-05-10 21:58:06,16,"(1) 오빠 나 오빠 좋아하는 것 같아.. 선톡도 약속 잡는 것도 다 용기내서 티내는 거야. 나 다른 사람들이랑은 바빠서 못 만난다ㅠㅠ 내가 들이대고 연락하는 거 다 잘 받아주는 오빠도 나를 좋아했으면 좋겠다. 한 발만 먼저 다가와주면, 더 좋을텐데.

(2) 빨리 내년에 복학하고 연애하고싶당!!

(3) 대숲 대숲 안녕하세요?
얼마전에 고등학교부터 대학교까지 같이 온 친구에게 고백을 받았어요.
그 전까지는 서로 연애상담해주던 사이였는데 말이죠.
정말 남녀사이에 친구는 없는걸까요?"
80,2017-05-10 21:28:06,100,오늘도 중고나라는 평화롭습니다.jpg
81,2017-05-10 00:36:16,21,"(1) 은은한 봄내음, 5월의 햇빛, 살짝 땀이 날 듯한 더위까지도, 예전에는 마냥 반갑게 느껴지던 것들이 이제 하나하나 다 오빠를 떠올리게 하는 것들이 돼서 날 괴롭히네. 
너무 보고싶다. 보고싶다. 보고싶다. 

(2) 어떡하지. 

매일 밤이 너무 힘들다.

네가 떠나고 알게 된 건 

내가 생각하던 것보다 

너를 훨씬 더 좋아했다는 사실밖에 없네.

네가 없는 서울은 너무 낯설다.

나는 정말로 버틸 힘이 없다.

(3) 나는 그럭저럭 잘살아 너가군대간뒤로 길가다 보이는 군인들을 그냥 괜히 한번 더보게돼더라 요새도 종종 잘지내나 생각나는 걸 보면 나는 널 헤어지고나서 더좋아했나봐 이말을 꼭 너한테 해주고 싶었어 우리 같이 놀고 돌아가는 겨울날에 추운지도 모르고 한 정거장 먼저내려서 집까지 걸어가면서 얘기도 많이하고 새벽에 몇시간 동안 잠들때까지 전화하고 그랬던 시간들은 지금 생각해도 정말재밌고 소중한 기억이야  이 긴 인생 속에서 우리둘다 서로 다른 연애를 하면서 살아가겠지만 앞으로 살아가면서도 문득문득 생각날거야 

(4) 잘 지내니? 하필이면 너랑 꽁냥꽁냥하던 계단이 우리 집 앞이어서,
너랑 두 번째로 갔던 카페가 내가 정말 아끼던 카페여서, 힘들어. 자꾸 생각나. 미치겠어
우린 뭐가 그리 급하고 성급했던걸까. 아니 되려 겁먹고 두려워서 너와 멀어지기로 한 내 결정이 성급했던 걸까. 
너와 나는 아주 오래 전에 끝났다고 아무리 속으로 되내여도 그저 나는 스쳐 지나갔던 순간들을 자꾸만 꺼내봐.

(5) 이별한 날을 정확히 기억하고 싶지도 않아서 헤어진지 며칠이 지났는지도 몰라요. 그런데 너무너무 보고싶어요. 힘들어요. 학교생활도 물려서 다 그만두고 싶어요. 학교가 그 사람으로 가득해요. 다 그만두고싶어요. 연락 한 번만 하고 전화 한 번만 하면 소원이 없을 것 같아요. 너무 힘들고 혹시라도 연락올까봐, 전화올까봐 새벽까지도 핸드폰을 놓치못하는 저의 모습도 이제는 너무 질려요. 다 싫어서 졸리고 잠으로 회피하고싶어하는 모습도 싫어요. 어떡해요... 위로 한 번만 해주세요"
82,2017-05-10 00:03:10,32,"(1) 대숲 전 벌레인가봐요... 벌레보다는 좀 나을거라고 스스로 생각했는데 남들이 보기엔 영락업ㅈ는 벌레인가봐요... 전 벌레인가봐요ㅠㅠ 전 진짜 벌레맞는거같아요ㅠㅠ 너무서러워요 제가벌레라니.. 전 벌레였네요... 울믕이멈추질않네요 벌레들왜사냐나가죽어라 라고평소에생각했는데 제가벌레라고생각하니 너무서러워서울음이안멈춰요 어디가서어떻게죽어야할까료 벌레에다 사이코패스인가봐요.. 아무짝에도쓸모없는벌렌가봐요 민폐그만끼치고죽는게더나을거같은데 제가 죽어서사라지면 세상이 조금이나마 좋아질까요

(2) 알려주고 싶었다. 내가 이렇게나 힘들다고. 그치만 죽음을 걱정하는 엄마 앞에서 일하는 아빠 앞에서 내가 할 수 있는 건 아무것도 없었다. 투정도 어리광도 아무것도 할 수 없었다. 
무기력함을 느꼈다. 나만 빼고 행복해 보이는 세상에 눈물이 났다. 
어떻게 하면 아프지 않게 죽을 수 있을까 생각도 해봤다. 결국엔 상처에 무뎌져서 아픔을 느끼지 않을 때까지 그 때까지 버틸 수밖에 없음을 아는 나에게
 상처받았다.
또 소중한 사람을 잃을까봐 걱정하면서도 나를 잃을까봐 걱정이 되지는 않았다. 난 소중한 사람이 아니었나보다.

(3) 요즘엔 제가 왜 이런지 모르겠어요
딱히 슬프다거나 우울한 건 아닌데
뭘 해도 기쁘다거나 즐겁지도 신나지도 않아요
뭘 먹어도 맛있는지도 모르겠고 깜짝 놀랄일도 놀라거나 그러지도 않고 그런데
정말로 슬픈 것도 아니구요 울 것 같지도 않아요
뭐랄꺼 감정이 다 꺼진 것 같아요
아무튼 정상은 아닌 게 분명한데 왜 그런지 모르겠네요 그냥 시간이 가는대로 사는 느낌..."
83,2017-05-09 18:30:05,98,"지금 내 나이에 내가 깨달은 행복은
조건과 상황보다는 마음에서 오는 것
준비하고 기대한 곳에서 오지 않을 수도 있고
예상치 못한 곳에서 느닷없이 올 수도 있는 것
들꽃처럼 곳곳에 숨어있다가
끝없이 보이기도 하는
작고도 큰 것"
84,2017-05-09 14:30:07,26,"(1) 대-하!
저는 소심하고 낯을 많이 가리는 성격을 가진 사람이에요. 그래서 놀고 싶어서 약속을 잡거나 만나는데 많은 에너지가 필요해요...(사실 그래서 집돌이) 사람들한테 하고 싶은 말을 다 하지 못할 때도 있어요ㅠ
그래도 어느 정도 알고 지낸 사람은 괜찮아요. 제게 정말 힘든 일은 새로운 사람을 만나는 일이랍니다. 낯을 많이 가리다보니 처음 만난 사람한테 말도 잘 못걸어요. 이런 성격 때문에 대학에 처음 와서 친구도 못 사귈까봐 일부러 말도 걸어보려고 노력하고.. 동기나 선배들하고 친해지려고 노력했어요.. 그래서 나름 친한 사람이 몇 명 생긴 것 같긴한데.. 여전히 그 사람들 상대하는 일이 무척이나 힘들어요ㅠㅠ 이런 성격 때문에 미치겠어요.. 그런데 이런 제 고민을 다른 사람들한테 말하면 아무도 안 믿어줘요 ㅠㅠ 나는 분명 낯도 많이 가리고 사람도 잘 상대하지 못하는데.. 그래서 소심하기만 한 이런 내 성격이 고민인데....ㅠㅠ

(2) 대-하!
저는 소심한 사람이에요 사람들 많은 곳에서 먼저 말도 잘못하고, 얘기 주도는 더더욱이나 그래요. 그런 제가 좋아하는 사람이 생겼어요 당연히 소심한 저는 말을 못해요ㅎ.. 이런 내가 너무 밉고 싫다ㅜㅜㅜㅜㅜㅜ 이말 털어놀 사람이 없어서 대숲에 한번털어놔봅니다ㅜㅜㅜ 소심한 성격 고치고 싶고 나도 좋아하는사람하고 말잘하고싶다ㅜㅜ
누가 나 상담좀 해줘요.... 마음이 너무 아파요...

이번 제보는 올라가기를ㅠㅠ"
85,2017-05-08 21:00:06,17,"(1) 대-하! 과제에 깔려 죽을 것 같은 새내기예요.
저는 공연동아리 두 개를 포함해서 과 동아리 3개 중앙동아리 2개를 하고 있어요. 근데 요즘 와서 정말 후회되네요. 지금까지 친 시험에서 다 평균 이하의 성적을 받았거든요.
추가합격 마지막 커트라인으로 들어온 제 수준은 관정 8층에 틀어박혀 공부만 해도 수업을 따라갈까 말까 한 정도였는데 그것도 잊고 서울대에 왔다는 성취감과 수험생활이 끝났다는 해방감에 감투든 동아리든 혼자서 너무 많은 걸 욕심냈던 것 같아요
학연동을 다 챙기고 싶었는데 학점 동아리 중 하나도 제대로 못 잡고 한 학기 내내 연만 챙기고 있네요. 뭐 댓글에는 그래도 연은 챙겼네 이런 말이 올라오겠죠 근데 이건 좋은게 아니에요. 다른 친구들은 학점 동아리를 챙기면서 연애도 하는데 저는 여친한테만 올인하는 것도 아니면서 제대로 챙기는 건 연애밖에 없으니까 다 부질없게 느껴지네요.. 제가 이런 많은 역할을 혼자 다 해낼 수 있을까요?

(2) 안녕하세요 국민프로듀서입니다!
이번 연휴도 고정픽들 영상보느라 끝났네요.
덕후가 이렇게 행복한 것인지 몰랐어요ㅠㅠ
남친 없어도 될거 같아요ㅎㅎ 그럼 안녕!

(3) 늦은 밤 운동하기에는
사람들이 잘 없어
눈치 보이지 않는
운동장이 좋다

슬금슬금 운동장으로 나왔다
남자 둘이 벤치에 앉아있다
헤어질까...하는 말이 들린다
연애 상담 중인가보다

운동을 마치고 돌아간다
잠시 뒤를 돌아보니
하나가 다른 하나에 기대어
아무런 움직임 없이 그대로 멈춰있다

아아
서로 사랑하다보다
내가 눈치가 없었지
조금 더 일찍 자릴 비켜줄걸

아직 바람이 차갑다, 내 옆구리는 이상하게도 시렵다."
